Node,1,2,3,AVG
823,0.0,672.0880199420542,728.623251245511,466.9037570625217
827,0.0,1994.5802583183877,9048.678178277532,3681.086145531973
835,0.0,1991.9071706383043,2994.4830984802843,1662.1300897061963
838,0.0,4904.075885707098,8751.895687426908,4551.990524378002
845,0.0,15805.26497605906,50252.562770217584,22019.275915425547
861,0.0,2654.8462623057703,3351.021753808148,2001.956005371306
862,0.0,2826.5172436199914,5271.659369591956,2699.3922044039828
865,0.0,8781.585088724898,6078.820865301698,4953.468651342198
875,0.0,6642.526066243127,1441.6604374036517,2694.7288345489264
876,0.0,672.0880199420542,2182.7280055754527,951.605341839169
877,0.0,2652.931920184792,4421.27398907889,2358.0686364212274
878,0.0,7252.126239143118,5060.850587275668,4104.325608806262
890,0.0,2014.8696153993942,3638.8696372697977,1884.5797508897306
892,0.0,2658.872397505756,1453.1343334891144,1370.6689103316232
894,0.0,1343.379795591558,5335.929868937084,2226.436554842881
896,0.0,1991.9388221116194,3011.8118823202385,1667.916901477286
905,0.0,16859.667498228046,23811.616955904698,13557.094818044248
912,0.0,10501.467676059647,29759.151122879604,13420.206266313084
937,0.0,3990.6894480465444,9082.170951525843,4357.620133190795
944,0.0,672.0880199420542,1461.9388322613224,711.3422840677922
945,0.0,672.0880199420542,3847.401255681214,1506.4964252077561
946,0.0,2655.68843725036,13670.267801552864,5441.9854129344085
956,0.0,8709.358248592473,9518.530980128487,6075.96307624032
970,0.0,12782.92926164398,11139.956994288885,7974.295418644288
976,0.0,13946.08989006796,3244.3744570038407,5730.154782357266
985,0.0,8655.568158623046,14037.904235134709,7564.490797919251
991,0.0,1343.974182295256,6752.447769929654,2698.8073174083033
993,0.0,2058.7867337528587,730.9110053866326,929.8992463798304
995,0.0,672.0880199420542,0.0,224.02933998068474
779,0.0,15258.030620424493,19204.351909823738,11487.460843416076
1011,0.0,3976.574924777674,4284.539896870644,2753.7049405494395
1014,0.0,2654.6683022148427,7893.014635217326,3515.894312477389
1015,0.0,1329.274255070134,2124.7354114339696,1151.336555501368
1020,0.0,3315.9123663876735,6437.096187818575,3251.002851402083
1028,0.0,8893.306399979638,8398.103389514228,5763.803263164623
1030,0.0,1329.8098302009255,8255.571800738613,3195.1272103131796
1031,0.0,2667.2124547956278,3016.63787271201,1894.6167758358795
774,0.0,38768.26692171934,19966.73446622612,19578.33379598182
1039,0.0,672.0880199420542,3725.422454126687,1465.8368246895805
1040,0.0,2675.386924458037,2196.2327274617487,1623.8732173065953
1042,0.0,1994.9513051079716,0.0,664.9837683693239
1043,0.0,2655.5809832525997,2923.7482136845274,1859.7763989790426
1045,0.0,9639.360184371182,10018.714415928553,6552.691533433244
1052,0.0,672.0880199420542,0.0,224.02933998068474
1053,0.0,7309.395745490331,4336.233010668796,3881.876252053042
1055,0.0,4639.785575069605,4563.0015421229355,3067.5957057308465
680,0.0,31835.497607863945,89476.24302214751,40437.246876670484
1145,0.0,1335.4156578080456,0.0,445.13855260268184
1146,0.0,672.0880199420542,1459.0006665920982,710.3628955113842
1147,0.0,4649.780110376251,6114.031361713932,3587.9371573633944
1003,0.0,79505.62640330571,46848.961940548994,42118.19611461824
1200,0.0,1328.0378561526893,0.0,442.6792853842298
1212,0.0,5308.449515747861,4075.5686192102557,3128.0060449860393
1219,0.0,13288.562183422551,8850.22649143868,7379.596224953743
1243,0.0,14476.46358637339,4904.829701523075,6460.431095965488
1254,0.0,5318.251896527756,731.8672839865068,2016.7063935047543
1255,0.0,4651.208536706097,6859.482893025395,3836.8971432438307
1258,0.0,1993.4348309045672,6492.8994972826895,2828.7781093957524
1260,0.0,1343.8710501854187,2183.835639042455,1175.9022297426245
1277,0.0,2673.2481831366886,726.6956309147013,1133.3146046837967
1282,0.0,9073.136639605636,16135.866411108933,8403.001016904856
1290,0.0,1329.6168706166197,8583.486724822513,3304.3678651463774
1291,0.0,7954.3030309445585,21517.022837724,9823.775289556186
1297,0.0,2945.162897269822,0.0,981.7209657566074
1300,0.0,9742.37001020341,24754.799511767196,11499.056507323536
1308,0.0,1340.177107155164,2997.223930554817,1445.800345903327
1311,0.0,2655.6613195222185,2767.6302398033463,1807.7638531085215
1314,0.0,672.0880199420542,1453.6189847976764,708.5690015799102
1317,0.0,4749.573900765268,9141.789771821177,4630.454557528815
1318,0.0,2014.8078378249722,4961.250336249247,2325.3527246914064
1323,0.0,1335.4156578080456,0.0,445.13855260268184
1324,0.0,2015.074269503961,726.7238496187421,913.9327063742344
1326,0.0,672.0880199420542,0.0,224.02933998068474
1327,0.0,3977.2178691633253,9404.457625488754,4460.55849821736
1349,0.0,1990.063249867593,0.0,663.354416622531
1351,0.0,3976.6519560741754,2645.4291748433325,2207.3603769725028
1352,0.0,672.0880199420542,0.0,224.02933998068474
1353,0.0,6960.727183111724,2912.8588197065405,3291.195334272755
1356,0.0,5004.454868195115,5239.087486452205,3414.514118215773
1363,0.0,5358.163768806193,16023.863612100431,7127.342460302208
1365,0.0,672.0880199420542,726.8719813704904,466.32000043751486
1366,0.0,1490.0139106847764,1516.7120603611465,1002.241990348641
819,0.0,6845.71242377422,6325.660986006272,4390.457803260164
1373,0.0,2652.9648004301635,726.6870140143998,1126.5506048148543
1379,0.0,3981.3012905640094,3449.050505864312,2476.783932142774
1384,0.0,2654.9432081838754,3464.236246865919,2039.7264850165982
1385,0.0,1343.8681689268035,2997.5457158698937,1447.137961598899
1386,0.0,2234.4048698838537,726.8058746162689,987.0702481667075
1390,0.0,1991.9214074455786,726.6895793511308,906.2036622655697
1391,0.0,1328.0378561526893,1457.4604121076675,928.4994227534522
1392,0.0,1343.7187671933248,0.0,447.9062557311083
1394,0.0,1328.0378561526893,726.7971261602376,684.944994104309
1401,0.0,3981.0752812485316,4676.878089390895,2885.984456879809
1404,0.0,1328.0378561526893,726.6893162396711,684.9090574641201
1422,0.0,2654.497630013353,726.7274016234466,1127.0750105455998
1424,0.0,1328.0378561526893,0.0,442.6792853842298
1431,0.0,2652.685657316108,6976.087906129287,3209.5911878151314
1433,0.0,3317.1818150362906,4119.852645862127,2479.0114869661393
1434,0.0,11305.28878896705,5953.868509586633,5753.052432851228
1438,0.0,11934.715029511332,41924.0788044662,17952.93127799251
1443,0.0,1991.4097721841617,732.9308462840281,908.1135394893967
1444,0.0,11011.018092639837,4395.712776557738,5135.576956399192
1449,0.0,2655.314890545213,4376.5686552023535,2343.961181915856
1450,0.0,3317.566124089794,5866.649034069012,3061.405052719602
1452,0.0,1343.9368106761613,7481.748006960686,2941.8949392122827
1467,0.0,672.0880199420542,0.0,224.02933998068474
1468,0.0,3986.3988302542803,731.204177330479,1572.5343358615864
1473,0.0,672.0880199420542,0.0,224.02933998068474
1475,0.0,672.0880199420542,2980.3124414897698,1217.4668204772745
1476,0.0,12925.479997707966,14250.729701010878,9058.736566239613
1481,0.0,4639.576471962766,5205.061386275309,3281.545952746025
1483,0.0,6465.454843598258,10680.77079678751,5715.408546795256
1490,0.0,5495.071686987014,4813.042742622727,3436.038143203247
1502,0.0,20414.773183944348,732.2656347363237,7049.0129395602235
1510,0.0,5316.870587250555,2029.2028635727859,2448.691150274447
767,0.0,15310.43694357261,37491.7464380744,17600.727793882335
1462,0.0,59944.92547397286,0.0,19981.641824657618
1549,0.0,2681.6158666121046,3021.533587640572,1901.0498180842253
1554,0.0,2655.6831831905324,1453.3386395374848,1369.673940909339
1565,0.0,5314.300504565959,7727.840430674975,4347.380311746979
1575,0.0,7961.83328507781,16963.95217453177,8308.595153203192
1578,0.0,10627.32173030685,10642.51544300919,7089.9457244386795
1582,0.0,6633.636535986791,1229.4036869473828,2621.013407644725
1479,0.0,4646.091590891625,6357.440772096932,3667.8441209961857
1592,0.0,1329.6168706166197,727.0754323066171,685.5641009744122
1596,0.0,12117.620546622911,15805.961805278694,9307.860783967202
1604,0.0,3977.110838880067,2182.266244963875,2053.1256946146473
1513,0.0,16080.181961669043,23368.994151007333,13149.725370892125
1616,0.0,672.0880199420542,2118.3901496966696,930.1593898795745
1618,0.0,3977.0343160409684,3278.9972939710833,2418.6772033373504
1619,0.0,4646.939274124744,11373.719423006074,5340.219565710272
788,0.0,35143.31808654569,22210.050068491117,19117.789385012267
1629,0.0,6408.046697865922,27029.904306357534,11145.983668074485
1633,0.0,3328.257923981274,3204.3640840121993,2177.540669331158
1635,0.0,2686.0257176652904,7619.303993590822,3435.1099037520376
1638,0.0,3506.960574573997,2263.5724219829763,1923.5109988523243
1639,0.0,1343.6082624511487,3724.4933417850157,1689.3672014120548
1642,0.0,672.0880199420542,0.0,224.02933998068474
1646,0.0,3324.557201518984,3453.1922091275587,2259.2498035488475
1647,0.0,2659.2354360912486,2248.511922036134,1635.915786042461
1648,0.0,1343.2974254923286,3755.870370008911,1699.7225985004131
1650,0.0,1341.3444406087488,729.8682288944187,690.4042231677225
1660,0.0,672.0880199420542,1454.753258299962,708.9470927473388
1661,0.0,2652.7592141536916,4632.582814724126,2428.4473429592726
1662,0.0,672.0880199420542,0.0,224.02933998068474
1665,0.0,4642.484933048826,6898.8745594198135,3847.11983082288
1160,0.0,78883.91291073078,46681.54563170376,41855.15284747818
1694,0.0,1343.495130679059,6034.993929032997,2459.4963532373517
1695,0.0,672.0880199420542,1459.066707568455,710.3849091701699
1464,0.0,1991.295496382916,728.543396917526,906.6129644334807
1463,0.0,9282.8497682144,13925.869665417464,7736.239811210621
1698,0.0,4665.202131856037,14348.310966252147,6337.8376993693955
1699,0.0,672.0880199420542,0.0,224.02933998068474
1700,0.0,5024.557240066297,6861.532399739859,3962.0298799353855
1649,0.0,16182.498336346958,21257.212111396093,12479.903482581018
1723,0.0,1329.8098302009255,3596.5376345366135,1642.1158215791795
1506,0.0,2655.173878358878,5797.763822834161,2817.6459003976797
1726,0.0,1989.8095296236706,12700.765877498405,4896.858469040692
778,0.0,54517.8187795407,30370.180127711035,28295.999635750577
1742,0.0,5475.224221760361,10525.07406435313,5333.432762037831
1745,0.0,2657.964970527826,13891.916447114872,5516.627139214233
1747,0.0,1328.0378561526893,727.9275845463592,685.3218135663495
672,0.0,25534.520768190414,38209.084509928834,21247.86842603975
1757,0.0,2224.8397692251965,4602.0384684919645,2275.6260792390535
1763,0.0,3314.392926182754,5876.318182875291,3063.570369686015
1653,0.0,14593.660856740322,3661.449862731678,6085.036906490666
1765,0.0,3323.893240894023,6377.953862376557,3233.949034423527
1767,0.0,2754.1685008252794,4440.129411385242,2398.0993040701737
1496,0.0,18578.35368529436,51493.013718018716,23357.122467771027
1779,0.0,1328.0378561526893,2922.420027036525,1416.8192943964048
1396,0.0,29573.411723779504,104580.89030923854,44718.100677672686
1794,0.0,672.0880199420542,726.7467403157264,466.2782534192602
1796,0.0,3977.25524078242,18106.677080010984,7361.310773597801
1799,0.0,8613.907319993841,11444.008728545019,6685.97201617962
1802,0.0,1999.8689779920546,2090.1886136785474,1363.3525305568674
1803,0.0,3095.325283022931,4564.345778569973,2553.2236871976347
1806,0.0,1328.0378561526893,1457.2896527703947,928.4425029743612
1807,0.0,3979.329746985233,5831.142997709795,3270.157581565009
1809,0.0,672.0880199420542,0.0,224.02933998068474
1523,0.0,5966.857955357562,2155.637063028253,2707.498339461938
1301,0.0,4641.866818333004,2190.442367792721,2277.436395375242
1813,0.0,2678.307673264661,9068.741611072719,3915.6830947791263
994,0.0,3980.4590308765196,2107.10957475614,2029.1895352108866
682,0.0,36088.14803844354,2183.6807321706224,12757.276256871388
793,0.0,23529.871612670242,35514.14913796158,19681.340250210607
1162,0.0,71370.63955987045,108973.6963619465,60114.77864060565
1840,0.0,3467.5498294373215,4935.687347725742,2801.0790590543547
1842,0.0,15314.572566599965,33117.560783361536,16144.044449987166
1903,0.0,2013.498814241849,726.6794495599365,913.3927546005953
1194,0.0,9974.071379189787,19223.20884502098,9732.42674140359
1921,0.0,21027.58282471277,61397.55407339637,27475.045632703044
1945,0.0,1991.7981065254357,0.0,663.9327021751452
1946,0.0,2653.7481638018467,0.0,884.5827212672822
1057,0.0,23936.963625471377,66355.35508418828,30097.439569886552
1950,0.0,2002.4130446062154,9921.32745850019,3974.580167702135
1953,0.0,1343.7946968321205,726.7879830370168,690.1942266230458
1954,0.0,2653.0990331844628,2248.4760073219,1633.8583468354543
1958,0.0,1990.063249867593,0.0,663.354416622531
1961,0.0,1343.9709620650394,726.8029146123484,690.2579588924626
1399,0.0,1343.8680841839032,726.6779366690439,690.1820069509823
1963,0.0,1992.7034149308547,1747.45153574126,1246.718316890705
1965,0.0,1991.8540368397273,1456.8928806893352,1149.5823058430208
1966,0.0,2830.456941061527,4439.020396583076,2423.159112548201
1968,0.0,3977.4881142728336,15341.96079962258,6439.816304631805
1969,0.0,4776.10893672318,6134.721789117318,3636.9435752801655
1983,0.0,2744.0674860642284,1453.250365642793,1399.105950569007
1984,0.0,1343.7195298794288,2897.9506612948,1413.8900637247427
1992,0.0,6796.289008350204,3029.7671345454733,3275.352047631892
792,0.0,1342.9957407667562,5247.760889939674,2196.9188769021434
1605,0.0,11971.082953693296,9806.438129446407,7259.1736943799015
1355,0.0,33864.01858420984,27526.372279458887,20463.46362122291
1561,0.0,2015.1393520515003,4561.3838013136565,2192.1743844550524
2003,0.0,4227.179850194131,5764.904161535485,3330.694670576539
1397,0.0,5344.6671060244435,17642.419803793233,7662.362303272559
1678,0.0,3323.388385064642,10472.854069857154,4598.747484973932
2013,0.0,672.0880199420542,0.0,224.02933998068474
2016,0.0,2655.558611126883,0.0,885.186203708961
2017,0.0,2105.6818871136456,0.0,701.8939623712153
2021,0.0,2654.6264392220246,2931.6633957233266,1862.0966116484506
935,0.0,11929.038356839443,13678.673818019526,8535.904058286324
2033,0.0,1329.6168706166197,0.0,443.2056235388732
2038,0.0,672.0880199420542,0.0,224.02933998068474
1748,0.0,2674.490005599762,2904.2250802716053,1859.5716952904556
2042,0.0,672.0880199420542,726.7201660583079,466.26939533345404
2043,0.0,2966.357774613499,4580.943901886651,2515.76722550005
1076,0.0,18240.148837290693,18776.04131588215,12338.730051057615
1234,0.0,38734.88965923686,13819.694785238848,17518.194814825238
2057,0.0,6120.23938492685,3686.6612027894425,3268.9668625720974
2061,0.0,672.0880199420542,2910.310848331886,1194.1329560913134
2062,0.0,2655.3269240370755,2900.2784083777788,1851.8684441382848
1859,0.0,5846.710996483505,6013.370837283235,3953.3606112555804
2066,0.0,7290.15105651452,4516.653932293512,3935.6016629360106
781,0.0,12942.651155024318,10813.958935854886,7918.870030293067
2074,0.0,17922.78519213571,10576.94550194302,9499.910231359578
2075,0.0,3988.068095907181,4986.5738933445255,2991.5473297505687
2076,0.0,1343.7945273463197,4469.292159343106,1937.6955622298083
2078,0.0,1343.1509050174648,4475.615122384205,1939.5886758005565
2079,0.0,2655.545391234414,2775.906410764701,1810.4839339997052
2082,0.0,3318.850402745988,2198.917648351119,1839.2560170323693
2085,0.0,1993.7202026218047,726.7224025057144,906.8142017091731
2087,0.0,5983.762511509126,2977.264821453357,2987.0091109874943
2093,0.0,1328.0378561526893,1457.0393022165963,928.3590527897619
2097,0.0,2652.8183646982,0.0,884.2727882327334
2098,0.0,2009.8719875887446,5423.439161727443,2477.770383105396
1715,0.0,10390.313676151916,14863.78466408114,8418.032780077685
2102,0.0,1991.295496382916,726.6732006627714,905.9895656818958
1919,0.0,3316.2212542597836,6949.406430791073,3421.875895016952
2105,0.0,1328.0378561526893,727.5180515595098,685.1853025707329
1141,0.0,5428.181064923952,4471.005014945026,3299.728693289659
2131,0.0,6626.231277631692,15104.584271896485,7243.605183176059
2132,0.0,3315.649239681802,2077.242345865228,1797.6305285156766
2133,0.0,3315.6134358063655,3045.6184159841087,2120.4106172634915
2134,0.0,4652.978349810372,4953.308119507975,3202.0954897727825
2136,0.0,3978.5385872667093,35333.51838494784,13104.018990738185
2137,0.0,2655.7345373882004,727.2247480599336,1127.653095149378
1283,0.0,5471.094191764433,6828.091459449088,4099.728550404507
2141,0.0,672.0880199420542,0.0,224.02933998068474
2142,0.0,2789.4791725813334,3027.7543318796215,1939.0778348203185
1597,0.0,1343.489198676028,1455.3140803760748,932.934426350701
1041,0.0,3363.9844715212457,8640.358529924013,4001.4476671484194
806,0.0,160145.97083638856,6476.486209766372,55540.81901538498
2153,0.0,1994.586105578518,680.2971747957125,891.6277601247435
1096,0.0,9127.651111888039,16641.726016204564,8589.792376030868
2126,0.0,17944.775254485685,13937.104064296836,10627.29310626084
1448,0.0,5794.619196610382,5359.587798937439,3718.0689985159406
2155,0.0,6977.774912393585,2561.4005835518697,3179.725165315151
2156,0.0,3654.344367735973,2536.7299375435596,2063.6914350931775
2157,0.0,5305.910618450627,16023.718835019792,7109.876484490141
2158,0.0,10983.618170640017,726.7172718322524,3903.4451474907564
2159,0.0,31709.844563776587,17314.9881167938,16341.61089352346
2160,0.0,2659.1506931908066,7099.760158815589,3252.9702840021323
2161,0.0,5313.640865828921,6080.028744234804,3797.8898700212417
2162,0.0,1341.9601825233583,2919.4521297723672,1420.4707707652417
2163,0.0,3981.832628549779,1461.343279472544,1814.3919693407745
2164,0.0,4642.293329350927,20753.94119417349,8465.411507841472
1239,0.0,45814.91611798953,33623.15221210198,26479.356110030505
2067,0.0,5337.401588712172,8273.057826564604,4536.819805092258
1058,0.0,160612.27940841747,7339.121270503498,55983.80022630699
1144,0.0,46431.48597073635,47409.64673825772,31280.377569664688
2166,0.0,5628.397014308762,0.0,1876.1323381029206
2167,0.0,7294.773230904762,24631.008266923298,10641.927165942687
915,0.0,114677.95444221671,256351.55787086257,123676.50410435976
2168,0.0,4271.820122088516,7712.545432639774,3994.7885182427635
1488,0.0,19950.097777092764,24396.763423344953,14782.287066812574
2169,0.0,1991.231812093234,5422.796117320209,2471.3426431378143
2170,0.0,2675.7287773184185,3606.8368037328783,2094.1885270170987
916,0.0,58653.60578440966,85501.66368513671,48051.75648984878
798,0.0,45485.76181175304,54378.82862635145,33288.1968127015
2171,0.0,1343.9700298931346,8324.436653724279,3222.802227872471
2172,0.0,7950.397569634802,0.0,2650.1325232116005
1372,0.0,9879.926296315512,0.0,3293.308765438504
1218,0.0,40108.9422323862,29123.30077495138,23077.414335779195
2174,0.0,2008.9904495668995,3761.6136327266727,1923.5346940978573
2175,0.0,4644.190680520367,23187.850922648184,9277.347201056184
729,0.0,32490.66446204595,15043.102227800075,15844.588896615342
1764,0.0,75791.13228752231,97574.70521480269,57788.612500775
2176,0.0,3986.4735734924698,19967.459206741558,7984.644260078009
906,0.0,23896.57354900575,19952.80429310967,14616.45928070514
1285,0.0,37439.55654590875,50617.36924271797,29352.308596208906
2177,0.0,5145.892209661645,12404.703391156943,5850.198533606196
2178,0.0,3981.309425882452,1430.3734820102268,1803.8943026308928
852,0.0,12629.96366548716,7020.104743093947,6550.02280286037
1543,0.0,37519.21004197864,23831.366628284326,20450.19222342099
843,0.0,158775.95151684285,6184.647977908604,54986.866498250485
2179,0.0,1991.9066621809018,0.0,663.968887393634
1383,0.0,20493.740516749356,14700.99918270253,11731.579899817296
2180,0.0,14122.967051470818,8996.226119474197,7706.397723648338
2181,0.0,103417.0558064734,163864.38965201363,89093.815152829
2127,0.0,11150.010686171525,7794.760725529619,6314.92380390038
1634,0.0,23270.916630301665,28949.95051335805,17406.955714553238
2152,0.0,24189.002654992008,8433.923252066868,10874.308635686291
1056,0.0,10027.832487087262,19944.810572300186,9990.881019795816
2183,0.0,4652.706664071556,4791.816949176943,3148.1745377494995
2184,0.0,7131.477348069746,6097.844876275781,4409.7740747818425
2185,0.0,7288.347303878618,7192.988705403023,4827.11200309388
2186,0.0,8899.259249764065,727.7281460599912,3208.995798608019
955,0.0,17074.855484291296,9015.969871845984,8696.941785379093
2192,0.0,1338.7325796742348,726.6726086619873,688.4683961120741
692,0.0,21827.0258227832,13799.30173956266,11875.442520781953
922,0.0,6643.331123797324,16749.383463680097,7797.5715291591405
2194,0.0,5973.9636475596,6116.4137044247755,4030.1257839947916
2200,0.0,672.0880199420542,727.4909510791722,466.5263236737421
2203,0.0,1328.0378561526893,0.0,442.6792853842298
1720,0.0,6098.356098631435,10801.423319252119,5633.259805961185
2218,0.0,9329.367603810972,5953.346693784404,5094.238099198458
2220,0.0,3340.0920581707082,13658.073308957455,5666.055122376055
2221,0.0,9947.409144138312,26873.44264313226,12273.617262423524
2224,0.0,1991.8400542611546,2856.887382019751,1616.242478760302
867,0.0,6021.858682402699,5618.718382142309,3880.1923548483355
2226,0.0,1343.1829378338318,726.6806335615047,689.9545237984454
2230,0.0,672.0880199420542,0.0,224.02933998068474
2231,0.0,2653.169030820228,1462.131561405471,1371.766864075233
2232,0.0,1328.0378561526893,0.0,442.6792853842298
2237,0.0,1328.0378561526893,0.0,442.6792853842298
2244,0.0,8694.430786679664,109843.52903399424,39512.65327355797
2248,0.0,2653.0512381886138,5934.883110219245,2862.64478280262
2256,0.0,2657.2612654825584,3909.124441430337,2188.795235637632
1853,0.0,4839.710686820099,8094.109802890664,4311.273496570254
1484,0.0,9585.044985019169,11861.215755780515,7148.753580266562
2263,0.0,7969.429638673405,57631.167796126356,21866.865811599917
2265,0.0,3977.9162354058653,5540.162377654555,3172.6928710201405
2266,0.0,672.0880199420542,731.0230908684173,467.7037036034905
2269,0.0,1343.9698604073335,1453.1478837292832,932.3725813788723
925,0.0,20986.825896231123,17110.41632584919,12699.080740693438
2279,0.0,1994.5750466300103,2912.253926460947,1635.6096576969858
2306,0.0,672.0880199420542,2182.993813927502,951.6939446231854
2308,0.0,21961.260229569434,83839.40389067188,35266.88804008044
2310,0.0,1328.0378561526893,0.0,442.6792853842298
846,0.0,43359.63447113577,43599.674008593065,28986.436159909612
2326,0.0,3319.297633403069,2193.7784895445725,1837.692040982547
1777,0.0,1343.7569014985236,726.6993802530004,690.1520939171746
1855,0.0,17898.311230630894,8704.929502555993,8867.746911062297
1485,0.0,4064.552292243449,6019.758196854069,3361.4368296991724
2313,0.0,12897.90470027568,16696.176538099204,9864.693746124962
2344,0.0,1328.0378561526893,1457.811139683299,928.6163319453294
1854,0.0,11356.354733658876,8991.208189272656,6782.520974310511
2346,0.0,7313.853391539366,20195.258214227175,9169.703868588847
2348,0.0,2683.3664854494295,2920.9876482505256,1868.1180445666516
2350,0.0,1342.7621045902383,1458.5910020495191,933.784368879919
2351,0.0,672.0880199420542,0.0,224.02933998068474
957,0.0,53348.668861885104,48951.12087585938,34099.929912581494
1856,0.0,11262.291766655131,18530.87070316653,9931.05415660722
1521,0.0,15270.83417102353,56105.76924248263,23792.20113783539
2268,0.0,11285.643647415201,23613.943026540386,11633.195557985195
2363,0.0,2685.6291208912235,2191.886455038672,1625.8385253099652
2300,0.0,17297.093486470993,29208.972957753027,15502.022148074675
1706,0.0,28281.266384137303,28960.712561389595,19080.659648508965
829,0.0,12898.387226350795,11854.839381113117,8251.075535821305
2368,0.0,3477.475553508809,1453.2649683288,1643.5801739458695
2370,0.0,2654.022052856074,9196.05535924866,3950.025804034911
2371,0.0,1993.4708042658046,3669.195864101962,1887.555556122589
2375,0.0,6121.7105216785185,8351.412287674313,4824.374269784277
2377,0.0,1996.0958427213375,3753.240899859649,1916.4455808603288
1044,0.0,27023.896649577764,30867.293447444892,19297.063365674217
2384,0.0,6626.833375939331,0.0,2208.9444586464438
2387,0.0,6097.479772297967,8583.83955728982,4893.773109862596
2408,0.0,5968.675817686388,5288.340373018404,3752.3387302349306
1515,0.0,5965.961417842339,10335.215992451625,5433.725803431321
743,0.0,20474.896746435537,16918.30549363069,12464.400746688741
2424,0.0,1343.7977475765365,2980.0303860050913,1441.2760445272095
2425,0.0,2655.4725123400344,2725.1266883985104,1793.5330669128482
2427,0.0,672.0880199420542,1454.8271926201064,708.9717375207201
2428,0.0,13934.456469438222,20121.631208267623,11352.029225901948
2429,0.0,2013.9195627425422,728.623251245511,914.1809379960177
2430,0.0,1991.94085594123,3023.08199858025,1671.674284840493
2432,0.0,3977.100415503313,4787.168953687584,2921.4231230636324
1850,0.0,5964.440621751012,3735.4250967079965,3233.2885728196693
1732,0.0,17945.773313995636,33080.006687400884,17008.59333379884
2437,0.0,2011.2898210560347,5122.064915461946,2377.78491217266
2438,0.0,2015.0824048224033,2909.931704718619,1641.6713698470076
2439,0.0,1328.0378561526893,2181.730681587883,1169.922845913524
1101,0.0,9976.307320617942,10616.23284464371,6864.180055087217
2443,0.0,1329.6168706166197,2196.5105731630742,1175.3758145932313
2447,0.0,672.0880199420542,5919.782880442004,2197.2903001280197
2449,0.0,3981.1299404193164,17705.105253927937,7228.745064782418
2450,0.0,1328.0378561526893,2108.9112304756713,1145.6496955427867
2451,0.0,1335.4156578080456,0.0,445.13855260268184
2452,0.0,672.0880199420542,2920.810311126763,1197.632777022939
2463,0.0,1328.0378561526893,0.0,442.6792853842298
2285,0.0,2651.6336589500247,13287.151073690402,5312.928244213475
2468,0.0,1329.2068844642827,2841.470366045166,1390.2257501698161
2469,0.0,1329.8095759722244,1463.6483989699984,931.1526583140743
2470,0.0,4185.868194686198,13615.572059777889,5933.813418154696
2473,0.0,3316.4964568289683,0.0,1105.4988189429894
2331,0.0,7605.594300431142,19838.239775152753,9147.944691861298
893,0.0,2664.6132205532795,8777.944379704813,3814.1858667526976
1849,0.0,9809.378509640988,1454.9876906104553,3754.788733417148
769,0.0,21268.013856473794,48207.28754580225,23158.43380075868
1069,0.0,61918.451697648095,19516.51116059563,27144.987619414576
2502,0.0,4651.101760651541,2188.2689355807906,2279.7902320774438
2510,0.0,8413.61582231329,0.0,2804.5386074377634
1080,0.0,11735.217233836316,17364.701843081468,9699.973025639261
2353,0.0,12572.476200400011,5970.987264703971,6181.1544883679935
2533,0.0,2652.7592141536916,2190.266740893446,1614.3419850157125
2534,0.0,3323.9104013313627,726.7608167788143,1350.223739370059
2535,0.0,3316.9373317685163,2876.3047446259184,2064.4140254648114
2536,0.0,2685.13354440944,5107.342184851351,2597.491909753597
2539,0.0,2002.6478248118892,9159.31246880685,3720.6534312062463
2540,0.0,1328.0378561526893,0.0,442.6792853842298
2541,0.0,3316.1449856493864,1453.9335345476143,1590.0261733990003
2543,0.0,1990.063249867593,2187.389814416441,1392.4843547613445
2544,0.0,1328.0378561526893,0.0,442.6792853842298
2548,0.0,1329.8432189036996,2997.2339287902814,1442.359049231327
2554,0.0,1342.6458373308321,0.0,447.5486124436107
2559,0.0,7538.1691201520935,2248.080945465328,3262.083355205807
2569,0.0,1343.9092692335178,726.7760772434705,690.2284488256628
2570,0.0,2652.6387097492634,8553.570622977983,3735.4031109090815
2572,0.0,4639.725365238842,6937.2925160801615,3859.005960439668
1917,0.0,28745.241645145434,87009.6359721447,38584.95920576338
1477,0.0,9451.521359310387,14169.479566732669,7873.666975347685
2576,0.0,3314.5677084149147,2560.933034488181,1958.5002476343652
2019,0.0,2658.1495405649885,5032.694437984324,2563.6146595164378
1712,0.0,11271.977117489516,12205.501178879616,7825.826098789711
2555,0.0,9183.874128157699,9057.211014467715,6080.361714208472
2579,0.0,1990.063249867593,1463.9488722568483,1151.3373740414804
2222,0.0,5981.993461090955,10048.903364356675,5343.63227514921
1986,0.0,2659.2962814937655,11343.644796507142,4667.6470260003025
2199,0.0,7456.876992987815,2187.688182811614,3214.8550585998096
2418,0.0,20099.040204051114,46016.413609437936,22038.48460449635
2591,0.0,14623.007704506339,8194.198980786865,7605.735561764402
2595,0.0,1991.9402203694765,1407.5672438045601,1133.169154724679
2599,0.0,672.0880199420542,0.0,224.02933998068474
2600,0.0,672.0880199420542,726.7177980551716,466.2686059990753
2601,0.0,2653.8076533179565,1974.305644197631,1542.7044325051957
1471,0.0,28096.52626797406,19776.80561734199,15957.777295105348
697,0.0,9753.99580397211,9513.617176287076,6422.537660086396
1606,0.0,6639.994795806933,3185.2582453741848,3275.0843470603727
