layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR,layer_density,layer_degree_histogram,layer_edge_weight,layer_sombor_index,layer_nodes_weight,layer_k_shell_weight
2,5338,2.0,2.0,1.0,3045.2014122070464,1541.0231168242112,24.39731543624161,-17351.797943852685,-145240.64710118645,18949.5,5.656854249492381,1.0,0.0,1.503,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,5338,1.0,1.0,1.0,25.98039215686274,14.0356688476182,110.92857142857144,-774.5,-8401.769081768236,785.0,2.0,1.0,0.0,1.023,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,550,2.0,1.0,2.0,6.0,4.47213595499958,6.0,4.0,20.0,6.0,4.0,3.0,0.0,1.025,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,550,2.0,2.0,1.0,3303.980216229446,3314.472740184552,15.292447129909366,-23326.437987435696,-201055.77150510583,26967.0,2.8284271247461903,1.0,1.0,1.88,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,5612,2.0,2.0,1.0,21.107142857142858,11.752245844280097,91.0909090909091,-490.5,-1590.1932811606414,509.5,5.656854249492381,1.0,0.0,1.038,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4914,2.0,2.0,1.0,9480.298999655322,4759.001984491145,15.669166166766647,-24831.488239967483,-199848.0540477454,28503.0,5.656854249492381,1.0,0.0,2.877,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,3822,1.0,1.0,1.0,16.428571428571427,9.055385138137416,538.5555555555555,-2421.0,-3835.33815629073,2429.5,2.0,1.0,0.0,1.046,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,3822,1.0,1.0,1.0,77.94204685573365,40.01249804748511,19.4,-385.5,-1726.8772998561876,409.5,2.0,1.0,0.0,1.025,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1788,12.0,10.0,1.0,8001.704304317137,5707.269803911583,23.839978188160693,-9122.916697508055,-147326.16707263837,30912.717391304348,45.37180990676371,1.5274848828420255,0.3939393939393939,3.293,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1788,21.0,15.0,3.0,2739.87608679378,1983.213326910292,170.7108435981518,-12990.965530897916,-127328.08656764997,24082.40909090909,277.2703986489401,3.7864393612145992,0.2571428571428571,2.214,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5982,2.0,2.0,1.0,65.48379204892966,36.31754894647172,39.44444444444445,-686.2928932188134,-4436.560091700485,731.0,5.656854249492381,1.0,0.0,1.03,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,5067,6.0,5.0,1.0,9764.14611940087,6564.436691558208,30.3960231980116,-19682.59643340664,-193709.52798877697,30801.5,16.770509831248425,2.0,0.3333333333333333,3.252,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,5067,5.0,4.0,1.0,328.49155073414227,194.543424807248,151.25698324022346,-4135.527864045001,-34998.50058537985,4614.090909090909,14.545454545454543,3.0,0.1,1.14,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,5234,1.0,1.0,1.0,72.04787234042553,38.01315561749642,135.89473684210526,-2579.0,-4486.878454341368,2602.5,2.0,1.0,0.0,1.019,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,4342,3.0,3.0,1.0,5110.312939214365,4287.621771786365,15.30424864556601,-23380.910346561726,-210631.1931527466,28981.6,6.235382907247959,1.0,0.6666666666666666,1.892,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4342,2.0,2.0,1.0,725.5552867117375,372.0925233732076,34.25,-6107.928932188133,-44087.40359374187,6491.0,5.656854249492381,1.0,0.0,1.192,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,3138,2.0,2.0,1.0,9480.298999655322,4759.001984491145,15.669166166766647,-24831.488239967483,-199848.05404774545,28503.0,5.656854249492381,1.0,0.0,2.058,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,3138,2.0,2.0,1.0,268.0793892944922,137.33982160636924,23.846715328467152,-1552.9289321881354,-9780.227376314926,1705.0,5.656854249492381,1.0,0.0,1.078,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2463,2.0,2.0,1.0,9480.298999655322,4759.001984491145,15.669166166766647,-24831.488239967483,-199848.05404774536,28503.0,5.656854249492381,1.0,0.0,2.986,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,4013,4.0,4.0,1.0,2450.372506018508,1683.6876143958957,29.93857493857494,-16607.0,-176752.4422666759,19123.0,12.0,1.0,0.3333333333333333,1.871,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4013,17.0,14.0,1.0,3405.43512520773,2634.2977321445564,77.88813708019414,-15870.276521241343,-275381.7625340524,24988.630434782608,77.43603983062592,1.7166698005345948,0.3529411764705882,2.813,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5853,7.0,7.0,1.0,764.6788525141145,598.2310657207,58.17040358744394,-11660.594119100206,-149190.3066698322,13274.8,25.92836284843299,1.0,0.4285714285714285,1.519,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,3895,1.0,1.0,1.0,7.0,3.1622776601683795,18.33333333333333,-25.5,-84.82273574468758,30.5,2.0,1.0,0.0,1.012,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,3895,8.0,4.0,2.0,474.6653753114745,300.1324855220342,196.65266106442576,-6527.25735931288,-74710.68745914055,7538.433333333333,29.866666666666667,3.1666666666666665,0.0714285714285714,1.307,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,6337,2.0,2.0,1.0,106.0530303030303,56.36453933312397,56.47272727272728,-1520.2928932188136,-8871.695466984625,1584.0,5.656854249492381,1.0,0.0,1.065,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4457,11.0,8.0,1.0,7369.718553009385,4516.670452431971,63.32321917161996,-10298.168760482296,-157383.41920448412,29985.33333333333,37.712361663282536,4.033333333333333,0.2,3.055,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4457,24.0,12.0,3.0,1985.8232685937944,1404.1575977714572,348.5163323927272,-8291.404082057736,-96858.3209550508,18699.456375838927,231.0021050201929,8.05061075627421,0.0797101449275362,1.972,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1349,3.0,3.0,1.0,8295.475674117137,5558.010097123271,15.224123182207014,-23878.50842277304,-201875.88876100452,29477.5,7.794228634059948,1.0,0.3333333333333333,3.218,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
1,237,1.0,1.0,1.0,13.0,6.082762530298219,2.833333333333333,-5.5,-15.041630560342622,13.0,2.0,1.0,0.0,1.019,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,237,40.0,26.0,1.0,11768.90449758833,8754.730724786152,55.26166253208806,41343.28505426185,136102.5208943331,32392.4375,201.9689760462142,3.5592124640243563,0.3128205128205128,5.512,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,237,36.0,26.0,1.0,7226.197098896016,5530.3244975318985,171.13642715252777,-2401.5,-189568.746077108,30738.5,206.2270114386416,4.663151081347334,0.2857142857142857,4.596,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4933,4.0,3.0,1.0,6142.721748719814,4119.141419574949,22.303694158075604,-20722.0,-199288.712438425,28023.0,7.794228634059948,1.5,0.3333333333333333,1.693,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4933,2.0,1.0,2.0,500.3074509009921,272.24347528329946,141.34317343173433,-9434.792893218812,-136655.89637726714,9714.5,4.0,2.0,0.0,1.214,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4193,6.0,6.0,1.0,7114.188052136635,5293.385557253188,15.721348956844812,-19402.3716885353,-191651.1690629859,30155.68181818182,20.041279713680545,1.0,0.4666666666666667,3.786,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4193,16.0,14.0,1.0,3165.944685701446,2094.080807250711,95.77697450248756,-16884.5,-265312.3332493718,25679.54225352113,88.53499168704538,2.083333333333333,0.1833333333333333,2.37,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1921,31.0,21.0,3.0,14751.301860560954,10400.896408715276,50.30180769014093,26121.758232721226,606123.4769906143,33703.575121163165,433.7530047939623,3.3612536669586324,0.3311827956989247,6.426,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1921,89.0,36.0,1.0,14875.22453047746,13716.832599900325,825.526593950312,62945.21699056603,47222.3032147775,38492.96631899174,367.6036505867015,26.929258722961865,0.1751787538304392,8.216,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5790,3.0,2.0,2.0,137.47207792207791,71.88506247492339,42.34285714285714,-906.4019237886469,-5262.192043933529,1027.5,11.31370849898476,1.5,0.0,1.068,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2881,9.0,8.0,1.0,7287.843060589393,4536.9310063300245,19.91575091575092,-13271.0,-154472.5465597538,29458.727272727272,37.02668236031376,1.3,0.2222222222222222,2.595,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,2881,3.0,2.0,2.0,39.9375,31.526958643559784,117.33333333333331,-1020.1339745962156,-12166.904557634663,1073.5,8.485281374238571,1.5,0.3333333333333333,1.062,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2826,6.0,6.0,1.0,5137.547907962672,3982.1152039415774,15.707916547585024,-18726.770668020887,-189006.4792166412,29474.82608695652,19.16991972612922,1.0,0.5333333333333333,2.342,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,2826,17.0,12.0,1.0,3515.481770428632,2504.442978414117,168.51258928984524,-16193.468757177296,-278229.32492789195,25757.54093567252,66.12179925034873,3.762285355742289,0.2573529411764705,2.762,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,5323,6.0,6.0,1.0,7641.610509708289,5648.420452238532,15.22006841505131,-18749.99541289223,-180834.3567691924,29524.18181818182,20.041279713680545,1.0,0.4666666666666667,3.309,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,5323,6.0,6.0,1.0,499.7658767410644,280.42661071368354,64.29113924050634,-7016.050510257217,-76347.33407725769,7765.5,29.39387691339813,1.0,0.0,1.355,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2180,20.0,14.0,1.0,9119.22998279432,6398.745047124196,43.35516283305136,4732.554175279999,-94704.09823695352,30999.0395256917,78.67832923967339,2.757938230339259,0.331578947368421,3.426,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,2180,14.0,10.0,2.0,3049.6098377658404,2123.9977279058467,102.64390767049606,-17635.712597438873,-253170.53238337245,25411.35087719298,100.97097090362196,2.2881393298059964,0.2527472527472527,2.055,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1463,14.0,13.0,2.0,10119.968584754482,8291.316298974974,18.35876840175853,-5934.86276447694,-14015.356901439403,32462.95205479452,116.85937421572324,1.217650258114163,0.6043956043956044,3.943,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1463,21.0,16.0,2.0,3165.508019535811,2151.4890948518223,129.3211688357688,-13891.88295520296,-174111.82676188715,26124.06451612904,216.7741935483871,2.9237650117580807,0.1809523809523809,2.526,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,333,3.0,2.0,1.0,7.5,10.373380211096356,5.333333333333333,7.0,24.16295090390226,9.5,4.242640687119286,2.0,0.3333333333333333,1.039,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,333,3.0,3.0,1.0,14.88095238095238,18.729473667624426,453.9,-2251.767949192431,-4029.979661311005,2279.0,5.196152422706632,1.0,1.0,1.104,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,333,5.0,4.0,2.0,79.22505514715894,77.99933443442288,42.5595238095238,-586.0278640450005,-3503.465400565354,753.8823529411765,18.823529411764707,1.6666666666666663,0.7,1.09,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5623,7.0,6.0,1.0,934.9777663689434,513.109307018375,92.66313559322036,-13137.385621722337,-179978.54633790065,14841.5,29.39387691339813,1.5,0.0,1.418,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,463,2.0,2.0,1.0,6.0,2.8284271247461903,0.0,2.0,22.62741699796952,4.0,5.656854249492381,1.0,0.0,1.001,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
1,457,3.0,2.0,1.0,33.61578947368422,24.631576271239712,10.421052631578949,-4.767949192431122,-3.737063680827896,47.0,4.242640687119286,3.0,0.3333333333333333,1.044,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,457,135.0,28.0,10.0,25223.49242544504,28563.969612715635,732.6990548886236,234348.8094750193,5206052.778306426,37501.421062304726,2463.0140674148806,49.08823513999241,0.2030956329463792,12.972,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,457,91.0,40.0,7.0,16365.061900015697,15623.088499125815,899.8336148512398,60341.809088021255,2927083.404207814,38412.58244680851,2755.2185145509607,28.870178011563063,0.2854700854700854,9.992,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5863,3.0,3.0,1.0,114.97419078483868,101.66769258351788,13.821428571428571,-489.07179676972464,-4708.311233567144,633.1,6.235382907247959,1.0,0.6666666666666666,1.061,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,794,34.0,18.0,3.0,1650.293378045163,1983.8442134884087,272.63825880516083,-1698.3380962103092,29779.528882884464,6992.521951219513,313.4794072575405,5.966978306646585,0.4616755793226381,1.947,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,794,26.0,16.0,1.0,1262.2037095469757,1301.667394537248,130.74572718460823,-331.9504902432036,-24393.02318877666,4337.307606263982,93.0648769574944,4.78232753600112,0.3753846153846153,1.704,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1124,9.0,6.0,2.0,6066.399284254767,3768.938243953564,40.73726217911611,-13091.0,-130170.44932514474,28564.727272727272,48.09907131283331,2.588395061728395,0.2222222222222222,2.065,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1124,23.0,11.0,1.0,972.6868933124967,822.2902669647945,591.9559352318817,-6482.510421191717,-111267.64509617972,11506.416981132075,69.66163616271002,10.756588340002493,0.0474308300395256,1.669,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2785,2.0,2.0,1.0,69.76125244618396,43.52338433453285,177.13953488372093,-3782.0,-29932.63366312142,3833.0,5.656854249492381,1.0,0.0,1.076,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,2785,2.0,2.0,1.0,110.26755167593294,63.16070050150904,113.15873015873017,-3527.2928932188133,-32728.69867249879,3599.0,5.656854249492381,1.0,0.0,1.089,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1519,9.0,8.0,1.0,7663.615764056929,5409.998998169484,17.781512605042014,-14190.5,-169094.45323806477,30478.46,32.58348047707611,1.1428571428571428,0.3888888888888889,3.108,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,1978,5.0,5.0,1.0,40.54585468744765,56.05973640239084,216.75,-1697.88196601125,-1936.619362694228,1761.7631578947369,11.768778828946262,1.0,0.9,1.097,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1978,4.0,3.0,1.0,36.850879376140696,36.866736175530285,63.79411764705882,-329.5,-2746.485280462849,380.8333333333333,6.928203230275509,1.5,0.5,1.06,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,352,2.0,2.0,1.0,6.0,2.8284271247461903,0.0,2.0,22.62741699796952,4.0,5.656854249492381,1.0,0.0,1.001,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
3,352,1.0,1.0,1.0,17.0,8.06225774829855,20.625,-80.5,-848.4206419917971,88.0,2.0,1.0,0.0,1.012,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5946,2.0,1.0,3.0,81.82017010935601,42.87839591374777,159.92857142857144,-1090.671572875254,-16256.319689223294,1143.5,6.0,3.0,0.0,1.08,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5911,1.0,1.0,1.0,7.0,4.123105625617661,44.75,-87.5,-700.2203565743303,93.0,2.0,1.0,0.0,1.011,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,5286,1.0,1.0,1.0,7.0,4.123105625617661,9.0,-16.0,-21.557640460371168,21.5,2.0,1.0,0.0,1.016,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,5286,1.0,1.0,1.0,16.428571428571427,9.055385138137416,22.77777777777778,-100.5,-537.41609459017,108.5,2.0,1.0,0.0,1.014,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,3164,39.0,27.0,5.0,14315.906484309424,10932.400333945958,54.69028702686825,39296.21498598879,1681992.505069297,33811.39748549323,1005.4102661614272,3.5486539603023206,0.3954116059379217,6.515,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,3164,43.0,31.0,1.0,9388.168313630187,7736.492045265598,129.997993388196,3027.2871926215084,-160178.81965898734,32414.22859450727,251.79067497366847,3.612938287407888,0.3709856035437431,5.903,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,265,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,265,8.0,6.0,2.0,5568.837570456653,3532.536792615177,37.27393776181927,-14481.566450453844,-130986.22640550642,28084.8,47.03020306143702,2.3666666666666667,0.25,1.537,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,265,11.0,8.0,2.0,535.9894467219312,366.6663955952757,134.26278236557485,-8898.73350083858,-124997.56554915804,10554.33606557377,81.607077697595,1.824767681675845,0.109090909090909,1.501,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4213,6.0,6.0,1.0,5296.591153445038,4315.910205811259,15.887999999999998,-18598.49541289228,-191176.8630886988,28973.0,18.37117307087384,1.0,0.6,3.816,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4213,12.0,9.0,1.0,2474.297478790518,1601.01308481079,111.70349321319576,-17627.32308546377,-278366.53695300507,23661.071428571428,46.285714285714285,2.4016739682539683,0.1666666666666666,2.092,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4683,1.0,1.0,1.0,452.2981904012589,240.0020833242912,64.07916666666667,-7687.0,-80706.89980099711,7811.0,2.0,1.0,0.0,1.143,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4683,2.0,2.0,1.0,255.9208828347817,302.03347733890945,86.39312977099236,-11200.085786437628,-191325.65848528675,11469.5,2.8284271247461903,1.0,1.0,1.164,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,3580,2.0,2.0,1.0,1038.4100641816376,1060.010165847754,31.68220338983051,-14493.987806691171,-113713.89249778994,15485.0,2.8284271247461903,1.0,1.0,1.657,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,987,13.0,10.0,2.0,10167.427681537842,6806.315741465859,38.75079698353545,-7939.805705358738,-56701.29956327144,31440.38235294117,96.7284931345622,2.472102692420388,0.3076923076923077,4.116,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,987,24.0,19.0,2.0,4550.692328052173,3203.8619900536946,146.33745771677744,-12597.51020514434,-141396.23834684366,30553.3504398827,268.1298071545724,3.6935924751935785,0.2355072463768115,3.143,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,6404,1.0,1.0,1.0,383.9491148550415,208.00240383226344,76.8701923076923,-7992.0,-99187.1121101276,8100.0,2.0,1.0,0.0,1.137,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,3784,8.0,7.0,1.0,7613.108314029623,5255.886442758076,31.27303465765004,-15939.0811690796,-179475.43664516066,30377.78947368421,27.293013524666303,2.0,0.3571428571428571,3.128,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,3784,5.0,3.0,1.0,69.58237381037297,55.97955115531848,379.8780487804878,-3012.7639320225,-42681.29133055055,3144.090909090909,9.447549859466603,2.5,0.1,1.125,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,3527,10.0,8.0,1.0,8901.43159440278,6112.88841394102,47.068989139981454,-12591.993589860624,-163586.39728209705,30272.254098360656,33.384713603561586,3.0148368606701945,0.3555555555555555,3.213,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,3527,106.0,24.0,4.0,9677.295493922407,13517.580920616032,1815.420029450617,77236.1478150705,732064.4819806367,32781.63,872.4102667896567,59.784452084055935,0.0781671159029649,4.911,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1343,5.0,5.0,1.0,364.5964957704491,351.3088766422347,22.857142857142858,-2023.409830056251,-16760.657957077947,2577.3823529411766,13.153341044116411,1.0,0.7,1.226,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1343,4.0,4.0,1.0,190.7743999632348,157.93793952167454,32.29591836734694,-1448.0,-17615.111350741197,1665.0,12.0,1.0,0.3333333333333333,1.108,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2996,1.0,1.0,1.0,6599.627099125559,3310.0001510573984,15.292447129909366,-25127.0,-202368.6242134074,26965.5,2.0,1.0,0.0,2.601,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,4577,2.0,2.0,1.0,143.8176892626516,83.17111504542022,134.1341463414634,-5452.585786437627,-25460.21016550156,5544.0,5.656854249492381,1.0,0.0,1.105,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,4577,6.0,5.0,1.0,161.83367901414258,131.39081377708877,64.04824561403508,-1886.202041028868,-25772.152565507087,2213.5714285714284,15.9719141249985,1.4166666666666663,0.4,1.128,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4537,2.0,2.0,1.0,15.473684210526317,9.15298244508295,78.0,-301.5857864376269,-4351.864428190387,319.0,5.656854249492381,1.0,0.0,1.036,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
1,262,2.0,1.0,2.0,8.0,5.06449510224598,4.666666666666667,5.121320343559643,17.0,8.0,4.0,2.0,0.0,1.023,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,262,8.0,6.0,2.0,4924.004316668417,3566.204894444568,28.51621379516273,-14687.309091140964,-142977.43573305456,28312.7,41.151427678757386,1.7999999999999998,0.4285714285714285,2.048,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,262,6.0,5.0,1.0,198.8341463139624,153.27208778168324,51.050420168067234,-2113.601020514434,-20224.492542701864,2508.0714285714284,15.9719141249985,1.25,0.4,1.125,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,4022,1.0,1.0,1.0,9.571428571428571,6.082762530298219,1175.8333333333337,-3525.5,-7870.307403365263,3532.0,2.0,1.0,0.0,1.09,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
2,1692,11.0,9.0,1.0,8399.529232021028,6056.779272768998,22.900020846123105,-10430.802010063007,-155695.65914672127,30240.51282051282,38.07692307692307,1.4965986394557824,0.4181818181818181,3.781,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1692,2.0,2.0,1.0,280.23464967675346,171.04779815978185,113.17197452229298,-8806.792893218813,-136736.6664800192,8972.5,5.656854249492381,1.0,0.0,1.204,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,520,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.012,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,520,5.0,4.0,1.0,537.8920385918153,304.7890948353317,162.06405693950177,-10806.027864044998,-99806.37548564232,11540.5,16.0,2.0,0.0,1.206,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,520,6.0,4.0,1.0,133.11810564663023,86.91515670010409,214.8019323671498,-2976.7752551286085,-30782.32044215154,3221.0,16.0,2.333333333333333,0.0,1.152,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
1,69,1.0,1.0,1.0,5.0,2.23606797749979,8.0,-6.0,-5.273149339882608,10.5,2.0,1.0,0.0,1.015,0.0027978656022018,1.852187,614.0,7.1881633,663.0,0.8968973
2,69,2.0,2.0,1.0,6696.886135270137,3368.03507674374,15.409713945172824,-23854.52377387333,-199735.2742532617,27544.5,5.656854249492381,1.0,0.0,1.958,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,69,3.0,3.0,1.0,140.0249670055134,142.33544613105417,37.125,-1696.5358983848623,-18468.647109159305,1855.1,6.235382907247959,1.0,0.6666666666666666,1.099,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,1271,9.0,9.0,1.0,4495.65884964167,4288.202411162022,15.804640504153538,-13803.0,-175673.08427220705,29732.171641791047,29.01492537313433,1.0,0.8611111111111112,2.754,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,1271,25.0,18.0,1.0,2407.5487051497034,2043.2199871085168,117.61568441344949,-12425.0,-250177.5770746569,23870.0,114.55129855222069,2.2656395064699466,0.3333333333333333,2.647,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
3,5708,3.0,3.0,1.0,278.3954320628455,156.26947056966367,89.39869281045752,-6675.401923788648,-91586.99288085663,6921.0,10.392304845413264,1.0,0.0,1.156,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,960,31.0,23.0,5.0,15179.819129408754,11827.026793357898,60.843252505827145,26176.758232721226,1233728.04464502,34697.72214182345,742.278120721122,4.100572039982701,0.4860215053763441,7.066,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
3,960,29.0,23.0,1.0,8180.391365378074,5986.588361905239,244.42190744553105,-5015.340934332217,-207405.61579096143,35893.446494464944,165.25267440846557,7.764374246477935,0.334975369458128,4.483,0.0026041693904304,14.8463697,42327.0,150.1668313,5702.0,13.3641578
2,2738,1.0,1.0,1.0,10.473684210526317,6.082762530298219,846.0,-2536.0,-4352.16790041053,2542.5,2.0,1.0,0.0,1.031,0.0020804886648856,11.5238267,31921.0,600.0635124,5540.0,9.9902105
