layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR,weight,layer_density,layer_degree_histogram,layer_edge_weight,layer_sombor_index,layer_nodes_weight,layer_k_shell_weight
36,61,2,2.0,1.0,16.0,8.07768723046357,2.571428571428572,2.3284271247461903,33.24794106222442,15.5,5.656854249492381,1.0,0.0,1.027,1.0,0.16666666666666666,2.0,0.00013,1.039768,0.0013,1.1533932
37,61,4,3.0,3.0,64.7772944801516,58.89998025689475,50.29166666666666,-0.5,310.8238268137344,90.3,18.70614872174388,14.791666666666666,0.6666666666666666,1.06,1.0,0.05297532656023222,2.754717,0.00073,2.2656783,0.0053,1.5370997
4,148,1,1.0,1.0,5.0,2.23606797749979,6.0,-4.0,-2.6568542494923806,8.5,2.0,1.0,0.0,1.013,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
18,148,1,1.0,1.0,5.0,2.23606797749979,3.5,-1.5,-1.848732213850612,6.0,2.0,1.0,0.0,1.014,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
19,148,1,1.0,1.0,5.0,2.23606797749979,5.0,-3.0,-1.546633369868303,7.5,2.0,1.0,0.0,1.015,1.0,0.05673758865248227,2.6666667,0.00064,1.1658806,0.0048,1.8014872
11,31,1,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.011,1.0,0.3333333333333333,1.0,2e-05,1.4142136,0.0004,0.7071068
4,111,1,1.0,1.0,9.0,4.123105625617661,2.5,-2.5,-3.292893218813452,8.5,2.0,1.0,0.0,1.012,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
5,111,1,1.0,1.0,23.0,11.04536101718726,2.363636363636364,-7.5,-11.50609665440988,20.0,2.0,1.0,0.0,1.022,1.0,0.03961038961038961,2.1785714,0.00061,2.4199676,0.0056,1.2050357
7,111,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.026,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
8,111,3,3.0,1.0,181.0,89.45434195324788,5.085714285714285,-48.61731409782018,95.6777588886264,138.0,10.392304845413264,1.0,0.0,1.046,1.0,0.12802275960170698,4.7368421,0.0009,4.5479543,0.0038,2.4166998
9,111,1,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.011,1.0,0.03276955602536998,1.4090909,0.00031,0.6770504,0.0044,0.7674203
10,111,3,3.0,1.0,323.0,160.253296428967,5.333333333333333,-99.43078061834689,138.99761293290973,244.5,10.392304845413264,1.0,0.0,1.081,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
12,111,1,1.0,1.0,13.782608695652174,7.071067811865476,8.571428571428571,-28.0,-66.52461196938411,35.0,2.0,1.0,0.0,1.012,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
15,111,4,2.0,4.0,29.692307692307693,21.532114441924808,14.645833333333334,-3.0,229.26016982327263,50.0,22.62741699796952,2.375,0.0,1.063,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
21,111,2,1.0,2.0,8.0,5.06449510224598,5.333333333333333,3.914213562373095,15.878679656440358,8.5,4.0,2.0,0.0,1.032,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
23,111,1,1.0,1.0,9.333333333333334,5.0990195135927845,7.6,-17.0,-40.21736328196323,23.0,2.0,1.0,0.0,1.013,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
27,111,3,2.0,1.0,18.09090909090909,12.59878083047767,6.75,4.366025403784438,30.108986478915867,22.0,5.656854249492381,2.0,0.0,1.056,1.0,0.053156146179401995,2.2325581,0.00048,0.9382347,0.0043,1.4684506
29,111,3,3.0,1.0,19.96666666666667,21.15977685118144,7.25,-25.133974596215563,-53.64053761396004,55.1,6.235382907247959,1.0,0.6666666666666666,1.038,1.0,0.07102040816326531,3.48,0.00087,1.4639253,0.005,2.1057627
30,111,1,1.0,1.0,7.0,4.123105625617661,3.0,-4.0,-5.707821048680192,9.5,2.0,1.0,0.0,1.012,1.0,0.1323529411764706,2.1176471,0.00018,0.9118631,0.0017,1.5364839
32,111,2,1.0,3.0,10.0,5.656854249492381,10.499999999999998,2.82842712474619,23.60027548912091,12.0,6.0,3.0,0.0,1.024,1.0,0.04723346828609987,1.7948718,0.00035,0.805429,0.0039,1.1119573
37,111,3,2.0,1.0,23.5,15.020691453151573,9.636363636363637,-4.767949192431123,28.75743841978163,36.5,5.656854249492381,2.0,0.0,1.044,1.0,0.05297532656023222,2.754717,0.00073,2.2656783,0.0053,1.5370997
12,40,1,1.0,1.0,13.8,8.06225774829855,10.75,-41.0,-79.99729072033328,48.5,2.0,1.0,0.0,1.025,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
13,40,1,1.0,1.0,7.0,3.1622776601683795,5.0,-5.0,-9.7829043162249,10.5,2.0,1.0,0.0,1.017,1.0,0.0613107822410148,2.6363636,0.00058,1.2499335,0.0044,2.1416231
18,40,1,1.0,1.0,5.0,2.23606797749979,6.5,-4.5,-5.3008187356681695,9.0,2.0,1.0,0.0,1.015,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
21,40,3,2.0,1.0,15.0,10.816653826391969,24.166666666666668,0.5,30.721445021349027,22.0,5.656854249492381,5.0,0.0,1.038,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
15,82,1,1.0,1.0,16.428571428571427,9.055385138137416,8.333333333333334,-35.5,-108.07461516517836,43.5,2.0,1.0,0.0,1.022,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
19,82,1,1.0,1.0,15.451612903225806,8.06225774829855,5.125,-17.5,-43.739503312248,26.0,2.0,1.0,0.0,1.019,1.0,0.05673758865248227,2.6666667,0.00064,1.1658806,0.0048,1.8014872
4,84,1,1.0,1.0,19.0,9.055385138137416,3.333333333333333,-12.0,-25.35533905932738,21.0,2.0,1.0,0.0,1.021,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
5,84,1,1.0,1.0,23.0,11.04536101718726,2.363636363636364,-7.5,-11.506096654409882,20.0,2.0,1.0,0.0,1.02,1.0,0.03961038961038961,2.1785714,0.00061,2.4199676,0.0056,1.2050357
7,84,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.02,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
8,84,3,3.0,1.0,181.0,89.45434195324788,5.085714285714285,-48.61731409782018,95.6777588886264,138.0,10.392304845413264,1.0,0.0,1.065,1.0,0.12802275960170698,4.7368421,0.0009,4.5479543,0.0038,2.4166998
10,84,3,3.0,1.0,323.0,160.253296428967,5.333333333333333,-99.43078061834689,138.99761293290973,244.5,10.392304845413264,1.0,0.0,1.073,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
12,84,1,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.021,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
13,84,2,2.0,1.0,8.512820512820513,9.857300762134084,6.833333333333333,-14.0,-57.21821363268651,26.0,2.8284271247461903,1.0,1.0,1.039,1.0,0.0613107822410148,2.6363636,0.00058,1.2499335,0.0044,2.1416231
15,84,1,1.0,1.0,45.59003831417624,23.021728866442675,4.478260869565217,-48.0,-134.9289211265441,64.5,2.0,1.0,0.0,1.025,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
17,84,1,1.0,1.0,7.0,3.1622776601683795,2.0,0.0,3.414213562373095,6.0,2.0,1.0,0.0,1.019,1.0,0.040998217468805706,1.3529412,0.00023,0.6023533,0.0034,0.7384188
18,84,1,1.0,1.0,9.0,4.123105625617661,2.5,-2.5,-2.6066017177982133,8.5,2.0,1.0,0.0,1.013,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
21,84,2,1.0,2.0,24.0,12.43410700468536,5.2727272727272725,-0.4644660940672617,12.37258300203048,23.0,4.0,2.0,0.0,1.035,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
23,84,1,1.0,1.0,5.5,3.1622776601683795,10.0,-13.0,-32.488422051835066,18.0,2.0,1.0,0.0,1.012,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
24,84,1,1.0,1.0,7.857142857142857,4.123105625617661,4.5,-6.5,-4.212275162795461,12.5,2.0,1.0,0.0,1.017,1.0,0.07954545454545454,2.5454545,0.00042,1.2031307,0.0033,1.5159037
27,84,1,1.0,1.0,15.0,7.071067811865476,3.0,-7.0,-5.020815280171309,15.5,2.0,1.0,0.0,1.013,1.0,0.053156146179401995,2.2325581,0.00048,0.9382347,0.0043,1.4684506
29,84,4,3.0,1.0,23.333333333333336,24.38108603460158,9.8,5.0,26.18527946510295,37.0,7.794228634059948,2.0,0.3333333333333333,1.068,1.0,0.07102040816326531,3.48,0.00087,1.4639253,0.005,2.1057627
30,84,2,2.0,1.0,6.800000000000001,8.07768723046357,3.0,0.2071067811865475,-2.704687997017857,10.5,2.8284271247461903,1.0,1.0,1.036,1.0,0.1323529411764706,2.1176471,0.00018,0.9118631,0.0017,1.5364839
32,84,1,1.0,1.0,5.0,2.23606797749979,4.0,-2.0,0.0,6.5,2.0,1.0,0.0,1.022,1.0,0.04723346828609987,1.7948718,0.00035,0.805429,0.0039,1.1119573
1,89,1,1.0,1.0,37.0,18.027756377319943,2.0,-7.5,14.02081528017131,28.5,2.0,1.0,0.0,1.02,1.0,0.10526315789473684,1.8947368,0.00018,4.3232807,0.0019,0.7443229
2,89,1,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.009,1.0,0.0761904761904762,1.5238095,0.00016,0.7297781,0.0021,0.9206065
4,89,8,2.0,2.0,44.0,67.30366004065738,25.38461538461538,59.5,227.1479755959637,48.5,11.31370849898476,6.0,0.0,1.106,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
5,89,1,1.0,1.0,32.735537190082646,16.0312195418814,2.625,-14.0,-31.23940342492866,30.5,2.0,1.0,0.0,1.024,1.0,0.03961038961038961,2.1785714,0.00061,2.4199676,0.0056,1.2050357
7,89,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.03,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
8,89,3,3.0,1.0,181.0,89.45434195324788,5.085714285714285,-48.61731409782018,95.6777588886264,138.0,10.392304845413264,1.0,0.0,1.084,1.0,0.12802275960170698,4.7368421,0.0009,4.5479543,0.0038,2.4166998
12,89,10,4.0,2.0,124.78070764316809,138.90598603072215,42.30663221360896,115.0,742.5402265934175,176.07142857142858,25.714285714285715,7.395061728395061,0.2444444444444444,1.171,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
13,89,6,3.0,4.0,48.04697543023014,52.47996480245924,62.3,25.72474487139159,522.1545109126499,68.5,31.176914536239792,14.0,0.3333333333333333,1.099,1.0,0.0613107822410148,2.6363636,0.00058,1.2499335,0.0044,2.1416231
14,89,4,2.0,1.0,26.78260869565217,21.12963528391537,12.727272727272728,12.5,36.910898210504925,29.5,5.656854249492381,4.0,0.0,1.065,1.0,0.06386554621848739,2.1714286,0.00038,1.0146173,0.0035,1.6118082
15,89,10,3.0,2.0,71.9466125007997,109.41434884801036,44.30555555555556,93.0,431.53384279339247,105.36734693877553,19.087906858922324,7.333333333333333,0.0888888888888888,1.163,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
18,89,1,1.0,1.0,11.588235294117649,6.082762530298219,3.833333333333334,-9.0,-27.90661535280974,16.0,2.0,1.0,0.0,1.013,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
19,89,1,1.0,1.0,7.0,3.1622776601683795,5.666666666666667,-6.5,-13.396330464790536,11.5,2.0,1.0,0.0,1.02,1.0,0.05673758865248227,2.6666667,0.00064,1.1658806,0.0048,1.8014872
21,89,1,1.0,1.0,12.25,6.082762530298219,3.666666666666667,-8.5,-14.9255140368258,15.5,2.0,1.0,0.0,1.02,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
23,89,6,3.0,2.0,46.69703049759229,51.743761147776894,26.68421052631579,16.94948974278318,176.68635933019186,75.5,15.588457268119896,4.875,0.3333333333333333,1.099,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
25,89,1,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-1.5,1.5857864376269046,7.0,2.0,1.0,0.0,1.021,1.0,0.1380952380952381,2.7619048,0.00029,1.3512425,0.0021,1.7230526
37,89,1,1.0,1.0,38.073170731707314,20.024984394500787,4.8,-44.0,-72.17793084152297,59.5,2.0,1.0,0.0,1.026,1.0,0.05297532656023222,2.754717,0.00073,2.2656783,0.0053,1.5370997
12,5,1,1.0,1.0,17.0,8.06225774829855,3.625,-10.5,-20.05376154938264,20.0,2.0,1.0,0.0,1.024,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
15,5,1,1.0,1.0,13.0,6.082762530298219,2.833333333333333,-4.5,0.6322747020395592,13.0,2.0,1.0,0.0,1.018,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
4,51,1,1.0,1.0,15.0,7.071067811865476,3.142857142857143,-7.5,-19.99137802864846,16.0,2.0,1.0,0.0,1.018,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
5,51,1,1.0,1.0,32.735537190082646,16.0312195418814,2.625,-14.0,-31.23940342492866,30.5,2.0,1.0,0.0,1.022,1.0,0.03961038961038961,2.1785714,0.00061,2.4199676,0.0056,1.2050357
7,51,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.023,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
8,51,1,1.0,1.0,59.0,29.017236257093817,3.931034482758621,-55.0,-132.27687752661222,73.0,2.0,1.0,0.0,1.029,1.0,0.12802275960170698,4.7368421,0.0009,4.5479543,0.0038,2.4166998
9,51,1,1.0,1.0,15.0,7.071067811865476,2.571428571428572,-5.0,0.8284271247461898,14.0,2.0,1.0,0.0,1.021,1.0,0.03276955602536998,1.4090909,0.00031,0.6770504,0.0044,0.7674203
10,51,3,3.0,1.0,323.0,160.253296428967,5.333333333333333,-99.43078061834689,138.99761293290973,244.5,10.392304845413264,1.0,0.0,1.071,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
12,51,1,1.0,1.0,47.81440443213297,26.019223662515376,7.038461538461539,-89.5,-167.01565711727474,106.0,2.0,1.0,0.0,1.008,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
13,51,3,2.0,1.0,13.0,10.373380211096356,8.799999999999999,3.0,26.900250725959467,18.0,5.656854249492381,2.0,0.0,1.036,1.0,0.0613107822410148,2.6363636,0.00058,1.2499335,0.0044,2.1416231
14,51,1,1.0,1.0,13.782608695652174,7.071067811865476,4.142857142857143,-12.0,-29.61322298069969,19.5,2.0,1.0,0.0,1.013,1.0,0.06386554621848739,2.1714286,0.00038,1.0146173,0.0035,1.6118082
23,51,6,3.0,3.0,74.96271469828241,64.05483049186182,23.453125000000004,25.44948974278318,503.9986964202709,107.0,25.98076211353316,4.9375,0.2,1.093,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
24,51,1,1.0,1.0,12.76,7.071067811865476,5.142857142857143,-16.0,-36.43897243314289,23.0,2.0,1.0,0.0,1.028,1.0,0.07954545454545454,2.5454545,0.00042,1.2031307,0.0033,1.5159037
25,51,1,1.0,1.0,9.571428571428571,6.082762530298219,5.5,-14.5,-27.819265639076377,21.0,2.0,1.0,0.0,1.013,1.0,0.1380952380952381,2.7619048,0.00029,1.3512425,0.0021,1.7230526
26,51,1,1.0,1.0,7.857142857142857,4.123105625617661,3.0,-3.5,-0.3842661197833497,9.5,2.0,1.0,0.0,1.014,1.0,0.11428571428571428,1.6,0.00012,0.9017601,0.0015,0.8654589
29,51,7,2.0,2.0,49.3164095371669,64.43069026384067,33.78947368421053,35.96862696659689,119.784902690548,78.78260869565217,10.329907759942609,6.0,0.0952380952380952,1.096,1.0,0.07102040816326531,3.48,0.00087,1.4639253,0.005,2.1057627
30,51,2,2.0,1.0,4.0,5.656854249492381,3.0,4.82842712474619,9.02043991050724,6.0,2.8284271247461903,1.0,1.0,1.026,1.0,0.1323529411764706,2.1176471,0.00018,0.9118631,0.0017,1.5364839
34,51,2,2.0,1.0,34.75327203570038,37.215743450817634,4.555555555555555,-44.46446609406727,-50.6750846345397,81.0,2.8284271247461903,1.0,1.0,1.034,1.0,0.08536585365853659,3.4146341,0.0007,2.5968833,0.0041,1.6471185
36,51,2,2.0,1.0,16.0,8.07768723046357,2.4285714285714284,2.121320343559643,34.24794106222442,15.0,5.656854249492381,1.0,0.0,1.027,1.0,0.16666666666666666,2.0,0.00013,1.039768,0.0013,1.1533932
5,128,1,1.0,1.0,7.0,4.123105625617661,7.5,-13.0,-26.454684640155243,18.5,2.0,1.0,0.0,1.014,1.0,0.03961038961038961,2.1785714,0.00061,2.4199676,0.0056,1.2050357
6,128,1,1.0,1.0,7.0,4.123105625617661,4.5,-7.0,-8.723585554416065,12.5,2.0,1.0,0.0,1.016,1.0,0.07905138339920949,1.7391304,0.0002,0.9076983,0.0023,1.078655
8,128,29,3.0,2.0,199.0,845.3505015354356,63.61290322580647,786.6925824035673,1519.835521544246,173.0,20.784609690826528,11.333333333333336,0.0,1.418,1.0,0.12802275960170698,4.7368421,0.0009,4.5479543,0.0038,2.4166998
9,128,1,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,1.0,0.03276955602536998,1.4090909,0.00031,0.6770504,0.0044,0.7674203
10,128,51,3.0,2.0,351.0,2605.3687993913086,110.15723270440256,2498.5,2667.724505135626,306.5,20.784609690826528,18.833333333333336,0.0,1.753,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
12,49,1,1.0,1.0,5.0,2.23606797749979,14.5,-12.5,-7.065402945809304,17.0,2.0,1.0,0.0,1.014,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
17,49,1,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.017,1.0,0.040998217468805706,1.3529412,0.00023,0.6023533,0.0034,0.7384188
23,49,1,1.0,1.0,7.0,4.123105625617661,6.25,-10.5,-18.2728263916645,16.0,2.0,1.0,0.0,1.014,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
18,139,1,1.0,1.0,7.0,3.1622776601683795,2.333333333333333,-1.0,0.7071067811865475,6.5,2.0,1.0,0.0,1.016,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
21,139,1,1.0,1.0,5.0,2.23606797749979,6.5,-4.5,-2.6568542494923806,9.0,2.0,1.0,0.0,1.012,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
4,92,2,2.0,1.0,20.0,10.108537014026709,3.7777777777777777,-6.085786437626905,12.520549853736387,24.5,5.656854249492381,1.0,0.0,1.038,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
7,92,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.011,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
8,92,3,3.0,1.0,181.0,89.45434195324788,5.085714285714285,-48.61731409782018,95.6777588886264,138.0,10.392304845413264,1.0,0.0,1.046,1.0,0.12802275960170698,4.7368421,0.0009,4.5479543,0.0038,2.4166998
10,92,2,2.0,1.0,210.0,104.07692304540386,4.727272727272728,-119.87867965644034,-118.25058501500624,185.0,5.656854249492381,1.0,0.0,1.052,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
12,92,1,1.0,1.0,18.794117647058822,11.04536101718726,9.90909090909091,-52.5,-107.58004746239658,61.5,2.0,1.0,0.0,1.016,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
15,92,3,3.0,1.0,44.96053515450067,32.3996646271474,5.521739130434782,-32.901923788646684,-77.33530039398748,82.0,7.794228634059948,1.0,0.3333333333333333,1.053,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
17,92,1,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-1.5,1.7071067811865477,7.0,2.0,1.0,0.0,1.021,1.0,0.040998217468805706,1.3529412,0.00023,0.6023533,0.0034,0.7384188
18,92,1,1.0,1.0,20.56521739130435,10.04987562112089,3.4,-14.0,-34.91828891296402,23.5,2.0,1.0,0.0,1.016,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
19,92,1,1.0,1.0,5.5,3.1622776601683795,6.333333333333333,-7.5,-13.103072767047577,12.5,2.0,1.0,0.0,1.023,1.0,0.05673758865248227,2.6666667,0.00064,1.1658806,0.0048,1.8014872
21,92,1,1.0,1.0,16.448275862068964,8.06225774829855,3.125,-9.0,-16.792924037304594,18.0,2.0,1.0,0.0,1.01,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
23,92,2,2.0,1.0,14.929411764705884,15.981373562712095,5.769230769230769,-24.17157287525381,-97.68131960388332,46.0,2.8284271247461903,1.0,1.0,1.024,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
27,92,2,2.0,1.0,18.0,9.15298244508295,3.75,-3.8786796564403576,4.203201165794383,22.0,5.656854249492381,1.0,0.0,1.033,1.0,0.053156146179401995,2.2325581,0.00048,0.9382347,0.0043,1.4684506
29,92,1,1.0,1.0,17.805555555555554,11.04536101718726,7.363636363636363,-38.5,-82.67086858097124,47.5,2.0,1.0,0.0,1.014,1.0,0.07102040816326531,3.48,0.00087,1.4639253,0.005,2.1057627
32,92,1,1.0,1.0,7.0,3.1622776601683795,4.666666666666667,-5.0,-5.8850058851176605,10.0,2.0,1.0,0.0,1.013,1.0,0.04723346828609987,1.7948718,0.00035,0.805429,0.0039,1.1119573
34,92,3,3.0,1.0,36.12317793415431,29.199132210513312,5.526315789473685,-23.30384757729337,38.57107252810168,69.0,7.794228634059948,1.0,0.3333333333333333,1.052,1.0,0.08536585365853659,3.4146341,0.0007,2.5968833,0.0041,1.6471185
36,92,1,1.0,1.0,5.0,2.23606797749979,3.0,-1.0,0.1715728752538097,5.5,2.0,1.0,0.0,1.02,1.0,0.16666666666666666,2.0,0.00013,1.039768,0.0013,1.1533932
37,92,2,2.0,1.0,43.573170731707314,23.705302517705768,4.714285714285714,-32.171572875253815,-16.60355711862419,64.0,5.656854249492381,1.0,0.0,1.033,1.0,0.05297532656023222,2.754717,0.00073,2.2656783,0.0053,1.5370997
5,87,1,1.0,1.0,43.0,21.02379604162864,2.4761904761904763,-18.5,-18.16295090390226,38.0,2.0,1.0,0.0,1.011,1.0,0.03961038961038961,2.1785714,0.00061,2.4199676,0.0056,1.2050357
7,87,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.024,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
10,87,3,3.0,1.0,323.0,160.253296428967,5.333333333333333,-99.43078061834689,138.99761293290973,244.5,10.392304845413264,1.0,0.0,1.081,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
12,87,2,2.0,1.0,28.740535549399816,31.4619744279451,6.962962962962963,-76.0857864376269,-161.5786790685152,110.5,2.8284271247461903,1.0,1.0,1.046,1.0,0.04637157482685938,3.7560976,0.00154,1.8583009,0.0082,2.1038168
14,87,1,1.0,1.0,5.0,2.23606797749979,3.5,-1.5,0.1715728752538097,6.0,2.0,1.0,0.0,1.017,1.0,0.06386554621848739,2.1714286,0.00038,1.0146173,0.0035,1.6118082
15,87,1,1.0,1.0,45.59003831417624,23.021728866442675,4.478260869565217,-48.0,-134.9289211265441,64.5,2.0,1.0,0.0,1.015,1.0,0.03753501400560224,3.1529412,0.00134,1.6316302,0.0085,2.4581205
17,87,3,1.0,2.0,9.0,9.486832980505138,8.0,9.0,30.0,9.0,4.0,4.0,0.0,1.035,1.0,0.040998217468805706,1.3529412,0.00023,0.6023533,0.0034,0.7384188
18,87,2,1.0,3.0,17.473684210526315,9.930106595800748,17.333333333333336,-10.0,3.3477037580139744,27.0,6.0,4.0,0.0,1.037,1.0,0.04336734693877551,2.0816327,0.00051,0.9455316,0.0049,1.5357293
19,87,1,1.0,1.0,5.0,2.23606797749979,3.0,-1.0,0.0,5.5,2.0,1.0,0.0,1.018,1.0,0.05673758865248227,2.6666667,0.00064,1.1658806,0.0048,1.8014872
20,87,1,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.012,1.0,0.09166666666666666,1.375,0.00011,0.6498733,0.0016,0.8835365
21,87,1,1.0,1.0,5.5,3.1622776601683795,4.333333333333333,-4.5,-3.667261889578035,9.5,2.0,1.0,0.0,1.01,1.0,0.034482758620689655,2.0,0.00059,0.9730525,0.0059,1.2432976
29,87,4,4.0,1.0,31.718726434855466,43.257110807706674,6.5,-25.0,-49.227878941228965,74.0,8.0,1.0,1.0,1.062,1.0,0.07102040816326531,3.48,0.00087,1.4639253,0.005,2.1057627
30,87,3,3.0,1.0,8.666666666666666,13.48528137423857,3.5,6.4641016151377535,20.01349678581389,13.5,5.196152422706632,1.0,1.0,1.036,1.0,0.1323529411764706,2.1176471,0.00018,0.9118631,0.0017,1.5364839
37,87,1,1.0,1.0,15.0,7.071067811865476,2.571428571428572,-5.5,-2.192388155425117,14.0,2.0,1.0,0.0,1.015,1.0,0.05297532656023222,2.754717,0.00073,2.2656783,0.0053,1.5370997
7,164,1,1.0,1.0,99.0,49.01020301937138,2.0,-23.0,35.94112549695426,75.0,2.0,1.0,0.0,1.028,1.0,0.04,1.96,0.00049,8.7288933,0.005,0.7212489
10,164,1,1.0,1.0,113.0,56.00892785976178,3.803571428571429,-103.0,-223.7600394341304,136.0,2.0,1.0,0.0,1.035,1.0,0.08743169398907104,5.2459016,0.0016,7.3057552,0.0061,2.4762467
23,145,1,1.0,1.0,8.142857142857142,5.0990195135927845,6.4,-14.0,-25.71981443237584,20.0,2.0,1.0,0.0,1.016,1.0,0.0496031746031746,3.125,0.001,1.4583378,0.0064,2.4719514
1,103,1,1.0,1.0,37.0,18.027756377319943,2.0,-7.5,14.02081528017131,28.5,2.0,1.0,0.0,1.026,1.0,0.10526315789473684,1.8947368,0.00018,4.3232807,0.0019,0.7443229
2,103,2,2.0,1.0,4.0,5.656854249492381,3.0,4.82842712474619,9.02043991050724,6.0,2.8284271247461903,1.0,1.0,1.035,1.0,0.0761904761904762,1.5238095,0.00016,0.7297781,0.0021,0.9206065
4,103,4,1.0,3.0,16.0,17.190483161234482,17.5,12.5,55.34314575050762,19.5,6.0,5.0,0.0,1.039,1.0,0.04072398190045249,2.0769231,0.00054,1.1865154,0.0052,1.2311134
