layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR,weight,layer_density,layer_degree_histogram,layer_edge_weight,layer_sombor_index,layer_nodes_weight,layer_k_shell_weight
15,82,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.016,1.0,0.0360046457607433,1.4761905,31.0,4.0773249,42.0,0.8923014
16,82,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.013,1.0,0.026255707762557,1.890411,69.0,7.9268402,73.0,1.1101539
19,82,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.015,1.0,0.0224505327245053,1.6164384,59.0,3.8213134,73.0,1.6660598
21,82,1.0,1.0,1.0,9.0,4.123105625617661,4.75,-7.0,-7.824562103105842,13.0,2.0,1.0,0.0,1.02,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
22,82,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.015,1.0,0.0251141552511415,1.8082192,66.0,6.1356525,73.0,1.2274305
25,82,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.015,1.0,0.0185858585858585,1.84,92.0,3.8808711,100.0,1.5486001
27,82,1.0,1.0,1.0,13.0,6.082762530298219,4.333333333333334,-11.0,-17.634687860692626,17.5,2.0,1.0,0.0,1.016,1.0,0.0228070175438596,2.1666667,104.0,4.8403955,96.0,1.4465875
28,82,1.0,1.0,1.0,10.09090909090909,5.0990195135927845,3.2,-6.0,-13.47757769995672,12.0,2.0,1.0,0.0,1.017,1.0,0.0289461781999095,1.9104478,64.0,4.1977792,67.0,1.1694417
32,82,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.018,1.0,0.0267131242740998,1.0952381,23.0,1.700076,42.0,0.7744503
35,82,1.0,1.0,1.0,7.0,3.1622776601683795,4.333333333333333,-4.0,-1.949747468305833,9.5,2.0,1.0,0.0,1.019,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
1,84,1.0,1.0,1.0,85.0,42.01190307520001,2.0,-19.5,30.99137802864844,64.5,2.0,1.0,0.0,1.03,1.0,0.0465116279069767,1.9534884,42.0,42.0119031,43.0,0.7235511
2,84,1.0,1.0,1.0,238.8644839857651,119.00420160649792,2.0756302521008405,-66.5,68.45366412061617,184.5,2.0,1.0,0.0,1.024,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
3,84,1.0,1.0,1.0,24.294117647058822,12.041594578792296,3.0,-13.5,-77.07503530320332,25.5,2.0,1.0,0.0,1.014,1.0,0.0231358679634541,2.6837607,157.0,21.0228488,117.0,1.6696646
5,84,2.0,2.0,1.0,464.0,231.03491790787268,3.5538461538461537,-140.08221510015812,180.79115948240644,349.5,5.656854249492381,1.0,0.0,1.108,1.0,0.0271285965942454,3.5267176,231.0,116.4704379,131.0,1.4403491
6,84,2.0,2.0,1.0,204.0,101.07937102256172,3.740740740740741,-59.26598128423205,76.34857852784364,154.5,5.656854249492381,1.0,0.0,1.071,1.0,0.068013468013468,3.6727273,101.0,50.6619502,55.0,1.5964072
10,84,2.0,2.0,1.0,6.428571428571429,7.3005630797457695,4.5,-1.5857864376269049,-10.458404114020052,13.0,2.8284271247461903,1.0,1.0,1.028,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
11,84,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,0.0,5.0,2.0,1.0,0.0,1.011,1.0,0.0283793876026885,2.9230769,152.0,7.7025543,104.0,1.8233398
12,84,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.014,1.0,0.0288220551378446,1.6140351,46.0,3.1229315,57.0,1.1037576
13,84,3.0,2.0,4.0,57.90942028985507,39.9857113690718,13.185714285714289,-22.43782217350893,-57.20141922543867,93.0,16.970562748477143,3.25,0.3333333333333333,1.046,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
16,84,2.0,1.0,3.0,10.0,5.656854249492381,10.0,5.82842712474619,32.0,9.0,6.0,5.0,0.0,1.03,1.0,0.026255707762557,1.890411,69.0,7.9268402,73.0,1.1101539
17,84,1.0,1.0,1.0,13.0,6.082762530298219,2.333333333333333,-3.0,1.8284271247461903,11.5,2.0,1.0,0.0,1.017,1.0,0.0370843989769821,2.5217391,87.0,6.5369747,69.0,1.7264651
19,84,2.0,1.0,10.0,22.0,11.074638375981513,52.5,-1.085786437626905,143.47213595499957,20.5,20.0,21.0,0.0,1.029,1.0,0.0224505327245053,1.6164384,59.0,3.8213134,73.0,1.6660598
21,84,2.0,2.0,1.0,8.8,9.930106595800748,3.5,-2.585786437626905,-9.011458069278849,16.0,2.8284271247461903,1.0,1.0,1.027,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
22,84,1.0,1.0,1.0,11.0,5.0990195135927845,2.4000000000000004,-3.0,-6.585786437626904,10.0,2.0,1.0,0.0,1.013,1.0,0.0251141552511415,1.8082192,66.0,6.1356525,73.0,1.2274305
23,84,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.017,1.0,0.0288461538461538,1.8461538,60.0,5.6172086,65.0,1.1924933
25,84,1.0,1.0,1.0,11.0,5.0990195135927845,2.2,-2.0,2.121320343559643,9.5,2.0,1.0,0.0,1.017,1.0,0.0185858585858585,1.84,92.0,3.8808711,100.0,1.5486001
30,84,1.0,1.0,1.0,7.0,3.1622776601683795,2.333333333333333,-1.0,0.7071067811865475,6.5,2.0,1.0,0.0,1.01,1.0,0.0233690360272638,1.8227848,72.0,3.9201752,79.0,1.1054053
33,84,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.013,1.0,0.0402439024390243,1.6097561,33.0,3.2978924,41.0,0.8376547
35,84,3.0,2.0,1.0,23.0,13.679143857428574,7.8,8.598076211353316,43.20086957095265,22.5,5.656854249492381,3.0,0.0,1.052,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
3,208,18.0,2.0,2.0,80.68122786304605,326.2040703098321,84.25925925925925,327.5,458.6756372398103,131.26623376623377,11.240242859380963,13.0,0.0065359477124183,1.28,1.0,0.0231358679634541,2.6837607,157.0,21.0228488,117.0,1.6696646
5,193,1.0,1.0,1.0,253.0,126.00396819148196,2.8095238095238098,-163.5,-175.54981925580518,241.5,2.0,1.0,0.0,1.047,1.0,0.0271285965942454,3.5267176,231.0,116.4704379,131.0,1.4403491
10,193,1.0,1.0,1.0,44.810344827586206,22.02271554554524,3.590909090909091,-34.0,-149.28221136456506,52.0,2.0,1.0,0.0,1.022,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
13,193,3.0,2.0,2.0,41.02753623188406,37.002951436809774,9.166666666666668,-11.07179676972449,-230.36607344501755,74.1,6.788225099390858,2.5,0.6666666666666666,1.05,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
19,193,1.0,1.0,1.0,17.0,8.06225774829855,2.5,-5.5,-24.464466094067262,15.5,2.0,1.0,0.0,1.02,1.0,0.0224505327245053,1.6164384,59.0,3.8213134,73.0,1.6660598
21,193,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,0.0,5.0,2.0,1.0,0.0,1.01,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
32,193,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.012,1.0,0.0267131242740998,1.0952381,23.0,1.700076,42.0,0.7744503
35,193,2.0,1.0,2.0,8.0,5.06449510224598,4.0,4.914213562373095,21.0,7.5,4.0,2.0,0.0,1.035,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
36,193,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.011,1.0,0.0523076923076923,1.3076923,17.0,2.120225,26.0,1.0878566
3,21,1.0,1.0,1.0,21.0,10.04987562112089,2.6,-9.5,-14.162950903902264,19.5,2.0,1.0,0.0,1.018,1.0,0.0231358679634541,2.6837607,157.0,21.0228488,117.0,1.6696646
3,89,1.0,1.0,1.0,60.86238532110092,30.01666203960727,2.8,-35.5,-44.62044681129736,58.5,2.0,1.0,0.0,1.019,1.0,0.0231358679634541,2.6837607,157.0,21.0228488,117.0,1.6696646
10,89,3.0,2.0,2.0,14.517857142857142,12.848191962583272,9.0,-3.401923788646685,10.019370947210064,28.5,8.485281374238571,1.5,0.3333333333333333,1.051,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
11,89,1.0,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-1.5,0.8786796564403572,7.0,2.0,1.0,0.0,1.024,1.0,0.0283793876026885,2.9230769,152.0,7.7025543,104.0,1.8233398
13,89,1.0,1.0,1.0,5.5,3.1622776601683795,12.0,-16.0,-32.92201157440756,21.0,2.0,1.0,0.0,1.019,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
16,89,1.0,1.0,1.0,28.397849462365595,14.0356688476182,2.357142857142857,-10.0,-1.0704029398668116,25.0,2.0,1.0,0.0,1.024,1.0,0.026255707762557,1.890411,69.0,7.9268402,73.0,1.1101539
17,89,2.0,2.0,1.0,10.308270676691729,11.709720127471265,3.666666666666667,-4.085786437626904,-7.0378992468073625,17.5,2.8284271247461903,1.0,1.0,1.028,1.0,0.0370843989769821,2.5217391,87.0,6.5369747,69.0,1.7264651
21,89,2.0,2.0,1.0,22.5,11.85176252669931,2.909090909090909,-3.3786796564403567,19.760519691500168,24.5,5.656854249492381,1.0,0.0,1.031,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
23,89,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.015,1.0,0.0288461538461538,1.8461538,60.0,5.6172086,65.0,1.1924933
27,89,3.0,2.0,1.0,13.0,10.373380211096356,5.6,7.0,41.523710232355846,14.0,5.656854249492381,2.0,0.0,1.051,1.0,0.0228070175438596,2.1666667,104.0,4.8403955,96.0,1.4465875
28,89,3.0,1.0,2.0,19.0,13.03275925283613,7.5,8.732050807568877,26.27207793864214,18.5,4.0,3.0,0.0,1.052,1.0,0.0289461781999095,1.9104478,64.0,4.1977792,67.0,1.1694417
30,89,3.0,2.0,1.0,17.0,11.76782893563237,5.428571428571429,8.232050807568877,44.78665600857956,17.5,5.656854249492381,2.0,0.0,1.049,1.0,0.0233690360272638,1.8227848,72.0,3.9201752,79.0,1.1054053
15,5,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.018,1.0,0.0360046457607433,1.4761905,31.0,4.0773249,42.0,0.8923014
17,51,1.0,1.0,1.0,5.0,2.23606797749979,4.0,-2.0,-2.0,6.5,2.0,1.0,0.0,1.017,1.0,0.0370843989769821,2.5217391,87.0,6.5369747,69.0,1.7264651
23,51,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.018,1.0,0.0288461538461538,1.8461538,60.0,5.6172086,65.0,1.1924933
2,211,1.0,1.0,1.0,5.5,3.1622776601683795,41.66666666666666,-60.5,-3.310487514358716,65.5,2.0,1.0,0.0,1.019,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
5,211,1.0,1.0,1.0,253.0,126.00396819148196,2.8095238095238098,-163.5,-175.54981925580515,241.5,2.0,1.0,0.0,1.041,1.0,0.0271285965942454,3.5267176,231.0,116.4704379,131.0,1.4403491
13,211,2.0,2.0,1.0,16.0,8.07768723046357,7.714285714285714,-18.5,-50.25582108606999,33.5,5.656854249492381,1.0,0.0,1.019,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
19,211,2.0,1.0,6.0,16.0,8.07768723046357,19.428571428571427,0.7071067811865476,63.0,15.0,12.0,8.0,0.0,1.042,1.0,0.0224505327245053,1.6164384,59.0,3.8213134,73.0,1.6660598
21,211,1.0,1.0,1.0,5.0,2.23606797749979,3.0,-1.0,0.1715728752538097,5.5,2.0,1.0,0.0,1.011,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
25,211,2.0,1.0,4.0,12.0,6.433978400210179,12.0,4.32842712474619,35.0,11.5,8.0,5.0,0.0,1.024,1.0,0.0185858585858585,1.84,92.0,3.8808711,100.0,1.5486001
27,211,1.0,1.0,1.0,11.0,6.082762530298219,4.5,-11.5,-21.85722753513425,18.0,2.0,1.0,0.0,1.011,1.0,0.0228070175438596,2.1666667,104.0,4.8403955,96.0,1.4465875
30,211,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.017,1.0,0.0233690360272638,1.8227848,72.0,3.9201752,79.0,1.1054053
35,211,2.0,2.0,1.0,5.25,6.433978400210179,3.333333333333333,1.914213562373095,-1.1466342942387628,8.5,2.8284271247461903,1.0,1.0,1.039,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
2,95,1.0,1.0,1.0,238.8644839857651,119.00420160649792,2.0756302521008405,-66.5,68.45366412061617,184.5,2.0,1.0,0.0,1.028,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
3,95,1.0,1.0,1.0,30.71698113207547,15.033296378372908,4.733333333333333,-29.0,-17.058593086512786,44.5,2.0,1.0,0.0,1.016,1.0,0.0231358679634541,2.6837607,157.0,21.0228488,117.0,1.6696646
5,95,2.0,2.0,1.0,464.0,231.03491790787268,3.5538461538461537,-140.08221510015812,180.79115948240644,349.5,5.656854249492381,1.0,0.0,1.084,1.0,0.0271285965942454,3.5267176,231.0,116.4704379,131.0,1.4403491
8,95,1.0,1.0,1.0,183.0,91.00549433962765,2.8461538461538463,-121.0,-136.910208949016,176.5,2.0,1.0,0.0,1.028,1.0,0.0320931052724387,3.4018692,182.0,91.0194398,107.0,1.3872734
10,95,2.0,1.0,2.0,8.0,5.06449510224598,4.666666666666667,5.121320343559643,14.0,8.0,4.0,2.0,0.0,1.032,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
11,95,1.0,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-2.0,-3.313708498984761,7.0,2.0,1.0,0.0,1.011,1.0,0.0283793876026885,2.9230769,152.0,7.7025543,104.0,1.8233398
12,95,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.016,1.0,0.0288220551378446,1.6140351,46.0,3.1229315,57.0,1.1037576
13,95,2.0,1.0,2.0,10.0,5.841619252963779,7.0,0.0,7.009132162418435,12.0,4.0,2.0,0.0,1.022,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
15,95,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.016,1.0,0.0360046457607433,1.4761905,31.0,4.0773249,42.0,0.8923014
21,95,2.0,1.0,2.0,6.0,4.47213595499958,6.0,4.0,20.0,6.0,4.0,3.0,0.0,1.029,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
22,95,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,1.0,0.0251141552511415,1.8082192,66.0,6.1356525,73.0,1.2274305
24,95,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.013,1.0,0.0466666666666666,1.12,14.0,1.9062065,25.0,0.7636753
25,95,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.013,1.0,0.0185858585858585,1.84,92.0,3.8808711,100.0,1.5486001
2,128,2.0,2.0,1.0,121.93224199288257,121.84523266077122,2.0756302521008405,-55.05025253169415,48.33488839350888,185.0,2.8284271247461903,1.0,1.0,1.065,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
5,128,2.0,2.0,1.0,464.0,231.03491790787268,3.5538461538461537,-140.08221510015812,180.79115948240644,349.5,5.656854249492381,1.0,0.0,1.066,1.0,0.0271285965942454,3.5267176,231.0,116.4704379,131.0,1.4403491
8,128,1.0,1.0,1.0,183.0,91.00549433962765,2.8461538461538463,-121.0,-136.910208949016,176.5,2.0,1.0,0.0,1.023,1.0,0.0320931052724387,3.4018692,182.0,91.0194398,107.0,1.3872734
9,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.016,1.0,0.3333333333333333,1.0,2.0,1.4142136,4.0,0.7071068
10,128,2.0,1.0,3.0,10.0,5.656854249492381,7.5,4.82842712474619,24.0,10.0,6.0,3.0,0.0,1.027,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
11,128,3.0,2.0,1.0,13.0,10.373380211096356,6.8,6.366025403784438,37.05150734755844,15.5,5.656854249492381,2.0,0.0,1.057,1.0,0.0283793876026885,2.9230769,152.0,7.7025543,104.0,1.8233398
12,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.022,1.0,0.0288220551378446,1.6140351,46.0,3.1229315,57.0,1.1037576
13,128,3.0,2.0,1.0,21.857142857142858,13.60555127546399,22.2,-18.0,-72.15904033157697,46.5,5.656854249492381,3.0,0.0,1.051,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
14,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.019,1.0,0.0714285714285714,1.4285714,15.0,2.8106039,21.0,0.9764808
17,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.015,1.0,0.0370843989769821,2.5217391,87.0,6.5369747,69.0,1.7264651
21,128,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.022,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
22,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.021,1.0,0.0251141552511415,1.8082192,66.0,6.1356525,73.0,1.2274305
23,128,2.0,1.0,2.0,8.0,5.06449510224598,4.0,4.914213562373095,21.0,7.5,4.0,2.0,0.0,1.035,1.0,0.0288461538461538,1.8461538,60.0,5.6172086,65.0,1.1924933
24,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.021,1.0,0.0466666666666666,1.12,14.0,1.9062065,25.0,0.7636753
25,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,1.0,0.0185858585858585,1.84,92.0,3.8808711,100.0,1.5486001
27,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.016,1.0,0.0228070175438596,2.1666667,104.0,4.8403955,96.0,1.4465875
30,128,1.0,1.0,1.0,5.0,2.23606797749979,3.5,-1.5,0.1715728752538097,6.0,2.0,1.0,0.0,1.014,1.0,0.0233690360272638,1.8227848,72.0,3.9201752,79.0,1.1054053
33,128,1.0,1.0,1.0,5.0,2.23606797749979,3.5,-1.5,1.0,6.0,2.0,1.0,0.0,1.009,1.0,0.0402439024390243,1.6097561,33.0,3.2978924,41.0,0.8376547
35,128,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.011,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
2,162,2.0,2.0,1.0,121.93224199288257,121.84523266077122,2.0756302521008405,-55.05025253169415,48.33488839350888,185.0,2.8284271247461903,1.0,1.0,1.039,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
5,162,1.0,1.0,1.0,253.0,126.00396819148196,2.8095238095238098,-163.5,-175.54981925580518,241.5,2.0,1.0,0.0,1.05,1.0,0.0271285965942454,3.5267176,231.0,116.4704379,131.0,1.4403491
6,162,2.0,2.0,1.0,204.0,101.07937102256172,3.740740740740741,-59.26598128423205,76.34857852784363,154.5,5.656854249492381,1.0,0.0,1.04,1.0,0.068013468013468,3.6727273,101.0,50.6619502,55.0,1.5964072
7,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.019,1.0,0.0171929824561403,1.2894737,49.0,2.481457,76.0,0.8652754
8,162,1.0,1.0,1.0,183.0,91.00549433962765,2.8461538461538463,-121.0,-136.91020894901604,176.5,2.0,1.0,0.0,1.023,1.0,0.0320931052724387,3.4018692,182.0,91.0194398,107.0,1.3872734
10,162,2.0,1.0,2.0,10.0,5.841619252963779,8.0,-1.0,1.3522779129260574,13.0,4.0,2.0,0.0,1.033,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
11,162,2.0,2.0,1.0,14.0,7.211102550927978,3.333333333333333,-1.2928932188134523,13.538184093485304,16.0,5.656854249492381,1.0,0.0,1.04,1.0,0.0283793876026885,2.9230769,152.0,7.7025543,104.0,1.8233398
12,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.022,1.0,0.0288220551378446,1.6140351,46.0,3.1229315,57.0,1.1037576
13,162,4.0,2.0,3.0,34.85714285714286,22.716832736417608,22.218750000000004,5.5,98.36807585121689,53.5,16.970562748477143,4.5,0.0,1.065,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
16,162,1.0,1.0,1.0,7.0,3.1622776601683795,2.0,0.0,3.414213562373095,6.0,2.0,1.0,0.0,1.018,1.0,0.026255707762557,1.890411,69.0,7.9268402,73.0,1.1101539
17,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,1.0,0.0370843989769821,2.5217391,87.0,6.5369747,69.0,1.7264651
21,162,1.0,1.0,1.0,5.0,2.23606797749979,7.0,-5.0,-5.046387510053819,9.5,2.0,1.0,0.0,1.01,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
22,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.012,1.0,0.0251141552511415,1.8082192,66.0,6.1356525,73.0,1.2274305
23,162,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,1.0,5.0,2.0,1.0,0.0,1.012,1.0,0.0288461538461538,1.8461538,60.0,5.6172086,65.0,1.1924933
24,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.013,1.0,0.0466666666666666,1.12,14.0,1.9062065,25.0,0.7636753
25,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.021,1.0,0.0185858585858585,1.84,92.0,3.8808711,100.0,1.5486001
27,162,1.0,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-2.0,-3.313708498984761,7.0,2.0,1.0,0.0,1.017,1.0,0.0228070175438596,2.1666667,104.0,4.8403955,96.0,1.4465875
28,162,1.0,1.0,1.0,13.0,6.082762530298219,3.0,-6.5,-7.020815280171309,13.5,2.0,1.0,0.0,1.021,1.0,0.0289461781999095,1.9104478,64.0,4.1977792,67.0,1.1694417
30,162,1.0,1.0,1.0,7.0,3.1622776601683795,3.333333333333333,-3.0,-3.313708498984761,8.0,2.0,1.0,0.0,1.017,1.0,0.0233690360272638,1.8227848,72.0,3.9201752,79.0,1.1054053
33,162,2.0,1.0,2.0,12.0,6.708203932499369,4.0,2.5,23.0,10.5,4.0,2.0,0.0,1.037,1.0,0.0402439024390243,1.6097561,33.0,3.2978924,41.0,0.8376547
35,162,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
3,49,2.0,2.0,1.0,45.294117647058826,22.36356408778201,2.6363636363636367,-11.585786437626906,-32.52147686047586,43.0,5.656854249492381,1.0,0.0,1.029,1.0,0.0231358679634541,2.6837607,157.0,21.0228488,117.0,1.6696646
1,166,1.0,1.0,1.0,85.0,42.01190307520001,2.0,-19.5,30.99137802864844,64.5,2.0,1.0,0.0,1.022,1.0,0.0465116279069767,1.9534884,42.0,42.0119031,43.0,0.7235511
2,166,1.0,1.0,1.0,238.8644839857651,119.00420160649792,2.0756302521008405,-66.5,68.45366412061617,184.5,2.0,1.0,0.0,1.037,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
6,166,2.0,2.0,1.0,204.0,101.07937102256172,3.740740740740741,-59.26598128423205,76.34857852784364,154.5,5.656854249492381,1.0,0.0,1.041,1.0,0.068013468013468,3.6727273,101.0,50.6619502,55.0,1.5964072
7,166,1.0,1.0,1.0,9.0,4.123105625617661,2.25,-1.5,2.414213562373095,8.0,2.0,1.0,0.0,1.021,1.0,0.0171929824561403,1.2894737,49.0,2.481457,76.0,0.8652754
10,166,3.0,2.0,10.0,46.60775862068966,33.03455520601982,79.60445601851852,-14.035898384862245,524.3603639995115,70.0,42.42640687119285,20.8671875,0.3333333333333333,1.051,1.0,0.0226890756302521,2.7,162.0,8.4237826,120.0,3.0592684
11,166,1.0,1.0,1.0,14.363636363636363,7.071067811865476,3.4285714285714284,-9.5,-20.89133211379497,17.0,2.0,1.0,0.0,1.021,1.0,0.0283793876026885,2.9230769,152.0,7.7025543,104.0,1.8233398
13,166,3.0,2.0,10.0,57.65942028985508,39.9857113690718,15.705492424242424,-16.437822173508934,505.2088217415205,84.0,42.42640687119285,4.1796875,0.3333333333333333,1.048,1.0,0.022875816993464,3.0882353,210.0,9.9402391,136.0,5.0391968
21,166,2.0,1.0,4.0,12.0,6.433978400210179,15.6,4.535533905932738,34.0,12.0,8.0,6.0,0.0,1.034,1.0,0.0216117216117216,2.247619,118.0,5.2169487,105.0,1.6952302
33,166,1.0,1.0,1.0,7.0,3.1622776601683795,2.333333333333333,-1.0,0.7071067811865475,6.5,2.0,1.0,0.0,1.017,1.0,0.0402439024390243,1.6097561,33.0,3.2978924,41.0,0.8376547
35,166,3.0,1.0,2.0,11.5,10.567196007456044,7.800000000000001,10.098076211353316,26.100505063388333,13.5,4.0,3.0,0.0,1.043,1.0,0.0207934336525307,1.7674419,76.0,4.0221486,86.0,1.0645301
36,166,2.0,1.0,2.0,6.0,4.47213595499958,6.0,4.0,20.0,6.0,4.0,3.0,0.0,1.031,1.0,0.0523076923076923,1.3076923,17.0,2.120225,26.0,1.0878566
2,139,1.0,1.0,1.0,238.8644839857651,119.00420160649792,2.0756302521008405,-66.5,68.45366412061617,184.5,2.0,1.0,0.0,1.023,1.0,0.0170798898071625,2.0495868,124.0,114.3296366,121.0,0.669365
